date,trades_count,pnl_day_dollars,equity_eod
2019-10-28,37,-426.0,3102.0
2019-10-29,37,-1.5,3100.5
2019-10-30,34,-315.0,2785.5
2019-10-31,32,-27.0,2758.5
2019-11-01,25,81.0,2839.5
2019-11-02,0,0.0,2839.5
2019-11-03,9,19.5,2859.0
2019-11-04,40,-141.0,2718.0
2019-11-05,38,-109.5,2608.5
2019-11-06,35,-13.5,2595.0
2019-11-07,32,22.5,2617.5
2019-11-08,22,139.5,2757.0
2019-11-09,0,0.0,2757.0
2019-11-10,11,-49.5,2707.5
2019-11-11,32,109.5,2817.0
2019-11-12,28,-16.5,2800.5
2019-11-13,25,-9.0,2791.5
2019-11-14,34,19.5,2811.0
2019-11-15,21,36.0,2847.0
2019-11-16,0,0.0,2847.0
2019-11-17,9,18.0,2865.0
2019-11-18,27,268.5,3133.5
2019-11-19,34,-39.0,3094.5
2019-11-20,35,-87.0,3007.5
2019-11-21,30,-108.0,2899.5
2019-11-22,20,211.5,3111.0
2019-11-23,0,0.0,3111.0
2019-11-24,12,-19.5,3091.5
2019-11-25,40,172.5,3264.0
2019-11-26,38,-139.0,3125.0
2019-11-27,35,47.0,3172.0
2019-11-28,30,-37.5,3134.5
2019-11-29,21,-27.0,3107.5
2019-11-30,0,0.0,3107.5
2019-12-01,16,50.5,3158.0
2019-12-02,23,258.5,3416.5
2019-12-03,35,-283.5,3133.0
2019-12-04,33,185.0,3318.0
2019-12-05,36,-473.5,2844.5
2019-12-06,32,-427.5,2417.0
2019-12-07,0,0.0,2417.0
2019-12-08,10,81.0,2498.0
2019-12-09,37,57.0,2555.0
2019-12-10,29,258.0,2813.0
2019-12-11,31,-21.0,2792.0
2019-12-12,39,133.5,2925.5
2019-12-13,27,-205.5,2720.0
2019-12-14,0,0.0,2720.0
2019-12-15,12,-79.5,2640.5
2019-12-16,37,-311.0,2329.5
2019-12-17,35,-42.0,2287.5
2019-12-18,34,-30.0,2257.5
2019-12-19,30,-52.0,2205.5
2019-12-20,20,-84.0,2121.5
2019-12-21,0,0.0,2121.5
2019-12-22,8,18.0,2139.5
2019-12-23,27,-8.0,2131.5
2019-12-24,21,-45.0,2086.5
2019-12-25,9,-22.0,2064.5
2019-12-26,26,-48.0,2016.5
2019-12-27,17,159.0,2175.5
2019-12-28,0,0.0,2175.5
2019-12-29,6,-8.0,2167.5
2019-12-30,31,259.0,2426.5
2019-12-31,18,169.0,2595.5
2020-01-01,6,84.0,2679.5
2020-01-02,19,1129.5,3809.0
2020-01-03,22,102.0,3911.0
2020-01-04,0,0.0,3911.0
2020-01-05,6,61.5,3972.5
2020-01-06,38,310.0,4282.5
2020-01-07,30,-411.5,3871.0
2020-01-08,27,1055.5,4926.5
2020-01-09,32,-504.0,4422.5
2020-01-10,23,2.5,4425.0
2020-01-11,0,0.0,4425.0
2020-01-12,8,-112.5,4312.5
2020-01-13,32,-418.0,3894.5
2020-01-14,32,-125.5,3769.0
2020-01-15,33,306.0,4075.0
2020-01-16,30,304.5,4379.5
2020-01-17,26,27.5,4407.0
2020-01-18,0,0.0,4407.0
2020-01-19,15,-20.0,4387.0
2020-01-20,25,-150.0,4237.0
2020-01-21,40,450.0,4687.0
2020-01-22,35,-450.0,4237.0
2020-01-23,32,342.5,4579.5
2020-01-24,22,-497.5,4082.0
2020-01-25,0,0.0,4082.0
2020-01-26,9,147.5,4229.5
2020-01-27,30,-162.0,4067.5
2020-01-28,34,195.0,4262.5
2020-01-29,37,300.5,4563.0
2020-01-30,36,665.5,5228.5
2020-01-31,20,145.0,5373.5
2020-02-01,0,0.0,5373.5
2020-02-02,11,-651.0,4722.5
2020-02-03,38,-570.5,4152.0
2020-02-04,34,-695.0,3457.0
2020-02-05,38,421.5,3878.5
2020-02-06,31,43.5,3922.0
2020-02-07,21,-351.0,3571.0
2020-02-08,0,0.0,3571.0
2020-02-09,13,170.0,3741.0
2020-02-10,28,-26.0,3715.0
2020-02-11,40,-302.0,3413.0
2020-02-12,43,-457.5,2955.5
2020-02-13,26,-196.5,2759.0
2020-02-14,22,-19.5,2739.5
2020-02-15,0,0.0,2739.5
2020-02-16,9,-126.0,2613.5
2020-02-17,30,-69.0,2544.5
2020-02-18,28,-49.5,2495.0
2020-02-19,38,-91.0,2404.0
2020-02-20,32,-23.0,2381.0
2020-02-21,22,-54.0,2327.0
2020-02-22,0,0.0,2327.0
2020-02-23,13,-236.0,2091.0
2020-02-24,27,507.0,2598.0
2020-02-25,38,776.0,3374.0
2020-02-26,35,-687.0,2687.0
2020-02-27,37,479.5,3166.5
2020-02-28,34,-165.5,3001.0
2020-02-29,0,0.0,3001.0
2020-03-01,17,-358.0,2643.0
2020-03-02,48,-404.0,2239.0
2020-03-03,43,-916.0,1323.0
2020-03-04,37,-111.0,1212.0
2020-03-05,36,150.5,1362.5
2020-03-06,25,206.0,1568.5
2020-03-07,0,0.0,1568.5
2020-03-08,6,95.0,1663.5
2020-03-09,27,163.0,1826.5
2020-03-10,48,-346.5,1480.0
2020-03-11,48,-238.0,1242.0
2020-03-12,44,-457.5,784.5
2020-03-13,23,0.0,784.5
2020-03-14,0,0.0,784.5
2020-03-15,0,0.0,784.5
2020-03-16,20,0.0,784.5
2020-03-17,41,0.0,784.5
2020-03-18,28,0.0,784.5
2020-03-19,64,0.0,784.5
2020-03-20,24,0.0,784.5
2020-03-21,0,0.0,784.5
2020-03-22,12,0.0,784.5
2020-03-23,50,0.0,784.5
2020-03-24,43,0.0,784.5
2020-03-25,47,0.0,784.5
2020-03-26,37,0.0,784.5
2020-03-27,28,0.0,784.5
2020-03-28,0,0.0,784.5
2020-03-29,12,0.0,784.5
2020-03-30,48,0.0,784.5
2020-03-31,38,0.0,784.5
2020-04-01,36,0.0,784.5
2020-04-02,36,0.0,784.5
2020-04-03,34,0.0,784.5
2020-04-04,0,0.0,784.5
2020-04-05,10,0.0,784.5
2020-04-06,36,0.0,784.5
2020-04-07,33,0.0,784.5
2020-04-08,35,0.0,784.5
2020-04-09,27,0.0,784.5
2020-04-10,0,0.0,784.5
2020-04-11,0,0.0,784.5
2020-04-12,11,0.0,784.5
2020-04-13,39,0.0,784.5
2020-04-14,33,0.0,784.5
2020-04-15,33,0.0,784.5
2020-04-16,39,0.0,784.5
2020-04-17,21,0.0,784.5
2020-04-18,0,0.0,784.5
2020-04-19,10,0.0,784.5
2020-04-20,41,0.0,784.5
2020-04-21,39,0.0,784.5
2020-04-22,37,0.0,784.5
2020-04-23,32,0.0,784.5
2020-04-24,25,0.0,784.5
2020-04-25,0,0.0,784.5
2020-04-26,11,0.0,784.5
2020-04-27,33,0.0,784.5
2020-04-28,37,0.0,784.5
2020-04-29,36,0.0,784.5
2020-04-30,37,0.0,784.5
2020-05-01,19,0.0,784.5
2020-05-02,0,0.0,784.5
2020-05-03,8,0.0,784.5
2020-05-04,35,0.0,784.5
2020-05-05,35,0.0,784.5
2020-05-06,38,0.0,784.5
2020-05-07,36,0.0,784.5
2020-05-08,19,0.0,784.5
2020-05-09,0,0.0,784.5
2020-05-10,7,0.0,784.5
2020-05-11,26,0.0,784.5
2020-05-12,29,0.0,784.5
2020-05-13,33,0.0,784.5
2020-05-14,36,0.0,784.5
2020-05-15,21,0.0,784.5
2020-05-16,0,0.0,784.5
2020-05-17,15,0.0,784.5
2020-05-18,36,0.0,784.5
2020-05-19,41,0.0,784.5
2020-05-20,41,0.0,784.5
2020-05-21,31,0.0,784.5
2020-05-22,22,0.0,784.5
2020-05-23,0,0.0,784.5
2020-05-24,8,0.0,784.5
2020-05-25,26,0.0,784.5
2020-05-26,32,0.0,784.5
2020-05-27,29,0.0,784.5
2020-05-28,26,0.0,784.5
2020-05-29,21,0.0,784.5
2020-05-30,0,0.0,784.5
2020-05-31,12,0.0,784.5
2020-06-01,37,0.0,784.5
2020-06-02,32,0.0,784.5
2020-06-03,34,0.0,784.5
2020-06-04,31,0.0,784.5
2020-06-05,23,0.0,784.5
2020-06-06,0,0.0,784.5
2020-06-07,10,0.0,784.5
2020-06-08,36,0.0,784.5
2020-06-09,30,0.0,784.5
2020-06-10,34,0.0,784.5
2020-06-11,37,0.0,784.5
2020-06-12,25,0.0,784.5
2020-06-13,0,0.0,784.5
2020-06-14,11,0.0,784.5
2020-06-15,44,0.0,784.5
2020-06-16,32,0.0,784.5
2020-06-17,42,0.0,784.5
2020-06-18,33,0.0,784.5
2020-06-19,25,0.0,784.5
2020-06-20,0,0.0,784.5
2020-06-21,7,0.0,784.5
2020-06-22,28,0.0,784.5
2020-06-23,29,0.0,784.5
2020-06-24,32,0.0,784.5
2020-06-25,36,0.0,784.5
2020-06-26,22,0.0,784.5
2020-06-27,0,0.0,784.5
2020-06-28,12,0.0,784.5
2020-06-29,27,0.0,784.5
2020-06-30,42,0.0,784.5
2020-07-01,27,0.0,784.5
2020-07-02,33,0.0,784.5
2020-07-03,13,0.0,784.5
2020-07-04,0,0.0,784.5
2020-07-05,8,0.0,784.5
2020-07-06,30,0.0,784.5
2020-07-07,30,0.0,784.5
2020-07-08,32,0.0,784.5
2020-07-09,34,0.0,784.5
2020-07-10,19,0.0,784.5
2020-07-11,0,0.0,784.5
2020-07-12,12,0.0,784.5
2020-07-13,29,0.0,784.5
2020-07-14,33,0.0,784.5
2020-07-15,39,0.0,784.5
2020-07-16,37,0.0,784.5
2020-07-17,23,0.0,784.5
2020-07-18,0,0.0,784.5
2020-07-19,12,0.0,784.5
2020-07-20,23,0.0,784.5
2020-07-21,34,0.0,784.5
2020-07-22,36,0.0,784.5
2020-07-23,41,0.0,784.5
2020-07-24,24,0.0,784.5
2020-07-25,0,0.0,784.5
2020-07-26,11,0.0,784.5
2020-07-27,37,0.0,784.5
2020-07-28,34,0.0,784.5
2020-07-29,37,0.0,784.5
2020-07-30,29,0.0,784.5
2020-07-31,20,0.0,784.5
2020-08-01,0,0.0,784.5
2020-08-02,9,0.0,784.5
2020-08-03,34,0.0,784.5
2020-08-04,42,0.0,784.5
2020-08-05,36,0.0,784.5
2020-08-06,35,0.0,784.5
2020-08-07,28,0.0,784.5
2020-08-08,0,0.0,784.5
2020-08-09,13,0.0,784.5
2020-08-10,34,0.0,784.5
2020-08-11,36,0.0,784.5
2020-08-12,37,0.0,784.5
2020-08-13,31,0.0,784.5
2020-08-14,29,0.0,784.5
2020-08-15,0,0.0,784.5
2020-08-16,7,0.0,784.5
2020-08-17,44,0.0,784.5
2020-08-18,35,0.0,784.5
2020-08-19,34,0.0,784.5
2020-08-20,33,0.0,784.5
2020-08-21,23,0.0,784.5
2020-08-22,0,0.0,784.5
2020-08-23,11,0.0,784.5
2020-08-24,32,0.0,784.5
2020-08-25,35,0.0,784.5
2020-08-26,27,0.0,784.5
2020-08-27,36,0.0,784.5
2020-08-28,25,0.0,784.5
2020-08-29,0,0.0,784.5
2020-08-30,12,0.0,784.5
2020-08-31,34,0.0,784.5
2020-09-01,42,0.0,784.5
2020-09-02,30,0.0,784.5
2020-09-03,30,0.0,784.5
2020-09-04,20,0.0,784.5
2020-09-05,0,0.0,784.5
2020-09-06,14,0.0,784.5
2020-09-07,29,0.0,784.5
2020-09-08,40,0.0,784.5
2020-09-09,37,0.0,784.5
2020-09-10,34,0.0,784.5
2020-09-11,28,0.0,784.5
2020-09-12,0,0.0,784.5
2020-09-13,11,0.0,784.5
2020-09-14,34,0.0,784.5
2020-09-15,34,0.0,784.5
2020-09-16,31,0.0,784.5
2020-09-17,35,0.0,784.5
2020-09-18,24,0.0,784.5
2020-09-19,0,0.0,784.5
2020-09-20,10,0.0,784.5
2020-09-21,35,0.0,784.5
2020-09-22,31,0.0,784.5
2020-09-23,44,0.0,784.5
2020-09-24,35,0.0,784.5
2020-09-25,26,0.0,784.5
2020-09-26,0,0.0,784.5
2020-09-27,8,0.0,784.5
2020-09-28,35,0.0,784.5
2020-09-29,38,0.0,784.5
2020-09-30,33,0.0,784.5
2020-10-01,39,0.0,784.5
2020-10-02,25,0.0,784.5
2020-10-03,0,0.0,784.5
2020-10-04,9,0.0,784.5
2020-10-05,27,0.0,784.5
2020-10-06,36,0.0,784.5
2020-10-07,33,0.0,784.5
2020-10-08,32,0.0,784.5
2020-10-09,27,0.0,784.5
2020-10-10,0,0.0,784.5
2020-10-11,8,0.0,784.5
2020-10-12,30,0.0,784.5
2020-10-13,42,0.0,784.5
2020-10-14,33,0.0,784.5
2020-10-15,44,0.0,784.5
2020-10-16,27,0.0,784.5
2020-10-17,0,0.0,784.5
2020-10-18,9,0.0,784.5
2020-10-19,31,0.0,784.5
2020-10-20,47,0.0,784.5
2020-10-21,32,0.0,784.5
2020-10-22,40,0.0,784.5
2020-10-23,23,0.0,784.5
2020-10-24,0,0.0,784.5
2020-10-25,11,0.0,784.5
2020-10-26,33,0.0,784.5
2020-10-27,34,0.0,784.5
2020-10-28,40,0.0,784.5
2020-10-29,28,0.0,784.5
2020-10-30,28,0.0,784.5
2020-10-31,0,0.0,784.5
2020-11-01,15,0.0,784.5
2020-11-02,37,0.0,784.5
2020-11-03,38,0.0,784.5
2020-11-04,42,0.0,784.5
2020-11-05,38,0.0,784.5
2020-11-06,24,0.0,784.5
2020-11-07,0,0.0,784.5
2020-11-08,15,0.0,784.5
2020-11-09,40,0.0,784.5
2020-11-10,44,0.0,784.5
2020-11-11,36,0.0,784.5
2020-11-12,43,0.0,784.5
2020-11-13,28,0.0,784.5
2020-11-14,0,0.0,784.5
2020-11-15,12,0.0,784.5
2020-11-16,39,0.0,784.5
2020-11-17,37,0.0,784.5
2020-11-18,41,0.0,784.5
2020-11-19,32,0.0,784.5
2020-11-20,27,0.0,784.5
2020-11-21,0,0.0,784.5
2020-11-22,8,0.0,784.5
2020-11-23,35,0.0,784.5
2020-11-24,34,0.0,784.5
2020-11-25,32,0.0,784.5
2020-11-26,30,0.0,784.5
2020-11-27,17,0.0,784.5
2020-11-28,0,0.0,784.5
2020-11-29,8,0.0,784.5
2020-11-30,34,0.0,784.5
2020-12-01,32,0.0,784.5
2020-12-02,37,0.0,784.5
2020-12-03,37,0.0,784.5
2020-12-04,29,0.0,784.5
2020-12-05,0,0.0,784.5
2020-12-06,13,0.0,784.5
2020-12-07,31,0.0,784.5
2020-12-08,35,0.0,784.5
2020-12-09,36,0.0,784.5
2020-12-10,38,0.0,784.5
2020-12-11,23,0.0,784.5
2020-12-12,0,0.0,784.5
2020-12-13,15,0.0,784.5
2020-12-14,36,0.0,784.5
2020-12-15,27,0.0,784.5
2020-12-16,34,0.0,784.5
2020-12-17,33,0.0,784.5
2020-12-18,21,0.0,784.5
2020-12-19,0,0.0,784.5
2020-12-20,15,0.0,784.5
2020-12-21,23,0.0,784.5
2020-12-22,41,0.0,784.5
2020-12-23,33,0.0,784.5
2020-12-24,23,0.0,784.5
2020-12-25,0,0.0,784.5
2020-12-26,0,0.0,784.5
2020-12-27,5,0.0,784.5
2020-12-28,30,0.0,784.5
2020-12-29,23,0.0,784.5
2020-12-30,39,0.0,784.5
2020-12-31,24,0.0,784.5
2021-01-01,0,0.0,784.5
2021-01-02,0,0.0,784.5
2021-01-03,13,0.0,784.5
2021-01-04,32,0.0,784.5
2021-01-05,33,0.0,784.5
2021-01-06,33,0.0,784.5
2021-01-07,28,0.0,784.5
2021-01-08,26,0.0,784.5
2021-01-09,0,0.0,784.5
2021-01-10,12,0.0,784.5
2021-01-11,34,0.0,784.5
2021-01-12,31,0.0,784.5
2021-01-13,39,0.0,784.5
2021-01-14,31,0.0,784.5
2021-01-15,24,0.0,784.5
2021-01-16,0,0.0,784.5
2021-01-17,8,0.0,784.5
2021-01-18,28,0.0,784.5
2021-01-19,35,0.0,784.5
2021-01-20,29,0.0,784.5
2021-01-21,35,0.0,784.5
2021-01-22,23,0.0,784.5
2021-01-23,0,0.0,784.5
2021-01-24,9,0.0,784.5
2021-01-25,35,0.0,784.5
2021-01-26,29,0.0,784.5
2021-01-27,39,0.0,784.5
2021-01-28,29,0.0,784.5
2021-01-29,29,0.0,784.5
2021-01-30,0,0.0,784.5
2021-01-31,12,0.0,784.5
2021-02-01,36,0.0,784.5
2021-02-02,45,0.0,784.5
2021-02-03,50,0.0,784.5
2021-02-04,35,0.0,784.5
2021-02-05,27,0.0,784.5
2021-02-06,0,0.0,784.5
2021-02-07,13,0.0,784.5
2021-02-08,35,0.0,784.5
2021-02-09,39,0.0,784.5
2021-02-10,26,0.0,784.5
2021-02-11,32,0.0,784.5
2021-02-12,19,0.0,784.5
2021-02-13,0,0.0,784.5
2021-02-14,10,0.0,784.5
2021-02-15,25,0.0,784.5
2021-02-16,29,0.0,784.5
