trade_id,version,source_iteration,symbol,entry_time,exit_time,entry_date,day_of_week,time_of_day_hhmm,signal_bar_index,entry_bar_index,exit_bar_index,session_break_flag,side,entry_signal_price,entry_fill_price,exit_signal_price,exit_fill_price,slippage_entry_points,slippage_exit_points,slippage_total_points,spread_at_entry_points,exit_reason,sl_price,tp_price,stop_distance_points,target_distance_points,rr_planned,contracts,position_notional,risk_dollars,max_risk_allowed_dollars,risk_utilization,commission_dollars,fees_dollars,gross_pnl_dollars,net_pnl_dollars,r_multiple,hold_bars,hold_minutes,mae_points,mfe_points,mae_dollars,mfe_dollars,equity_before,equity_after,zscore_entry,zscore_prev,zscore_delta,z_band_k,ema_fast,ema_slow,ema_spread,close_price,open_price,high_price,low_price,bar_range_points,bar_body_points,volume,volume_zscore,atr_points,distance_to_ema_fast_points,distance_to_ema_slow_points,label_win,label_hit_tp_first,data_quality_flag,rule_violation_flag,mfe_mae_ratio,entry_score
242,V3,V3,MNQ,2020-09-20 17:02:00,2020-09-20 17:04:00,2020-09-20,6,1702,600637,600638,600640,False,long,10934.0,10932.5,10912.5,10912.5,0.0,0.0,0.0,0.0,stop,10912.5,10992.5,20.0,60.0,3.0,23,502895.0,920.0,935.125,0.9838256917524395,0.0,0.0,-920.0,-920.0,-1.0,3,3,-44.5,7.0,-2047.0,322.0,18702.5,17782.5,1.3565349190729503,-3.2827829824754224,4.639317901548373,2.5,10927.952579270379,10927.206139281223,0.7464399891559879,10934.0,10911.75,10935.25,10911.75,23.5,22.25,495.0,1.7168148949621402,6.071428571428571,6.047420729621081,6.7938607187770685,0,0,0,0,0.15730337078651685,0.5857135383493012
243,V3,V3,MNQ,2020-09-22 08:00:00,2020-09-22 08:35:00,2020-09-22,1,0800,602900,602901,602936,False,long,11046.0,11046.25,11026.25,11026.25,0.0,0.0,0.0,0.0,stop,11026.25,11106.25,20.0,60.0,3.0,22,486035.0,880.0,889.125,0.989737101082525,0.0,0.0,-880.0,-880.0,-1.0,36,36,-30.25,28.5,-1331.0,1254.0,17782.5,16902.5,-1.3615346754085127,-2.52901939223376,1.1674847168252473,2.5,11049.111759529358,11048.129909823683,0.9818497056749038,11046.0,11041.5,11047.75,11040.25,7.5,4.5,367.0,0.9815342664215082,6.964285714285714,-3.111759529358096,-2.1299098236831924,0,0,0,0,0.9421487603305785,0.5345041690889228
244,V3,V3,MNQ,2020-09-24 08:00:00,2020-09-24 08:24:00,2020-09-24,3,0800,605630,605631,605655,False,short,10686.5,10686.5,10706.5,10706.5,0.0,0.0,0.0,0.0,stop,10706.5,10626.5,20.0,60.0,3.0,21,448833.0,840.0,845.125,0.9939358083123798,0.0,0.0,-840.0,-840.0,-1.0,25,25,-31.25,26.25,-1312.5,1102.5,16902.5,16062.5,1.6363240963607522,3.184868715594278,-1.5485446192335257,2.5,10681.682852915024,10683.603479100997,-1.920626185972651,10686.5,10692.25,10692.5,10685.5,7.0,5.75,366.0,-0.6126291670865482,7.535714285714286,4.817147084975659,2.896520899003008,0,0,0,0,0.84,0.5641117130063681
245,V3,V3,MNQ,2020-09-27 17:30:00,2020-09-27 18:23:00,2020-09-27,6,1730,607490,607491,607544,False,long,11173.0,11173.25,11153.25,11153.25,0.0,0.0,0.0,0.0,stop,11153.25,11233.25,20.0,60.0,3.0,20,446930.0,800.0,803.125,0.9961089494163424,0.0,0.0,-800.0,-800.0,-1.0,54,54,-24.0,6.25,-960.0,250.0,16062.5,15262.5,-2.138089935299395,-2.5128450942026044,0.3747551589032092,2.5,11174.77296527482,11173.246776028915,1.526189245905698,11173.0,11173.25,11174.25,11171.75,2.5,0.25,229.0,2.528744119585125,2.75,-1.772965274820308,-0.24677602891460992,0,0,0,0,0.2604166666666667,0.5398565633661675
246,V3,V3,MNQ,2020-09-28 12:12:00,2020-09-28 12:41:00,2020-09-28,0,1212,608612,608613,608642,False,long,11268.75,11268.75,11328.75,11328.75,0.0,0.0,0.0,0.0,take_profit,11248.75,11328.75,20.0,60.0,3.0,19,428212.5,760.0,763.125,0.9959049959049959,0.0,0.0,2280.0,2280.0,3.0,30,30,-1.0,61.75,-38.0,2346.5,15262.5,17542.5,-2.3470091127146486,-2.782470874595599,0.4354617618809504,2.5,11276.375163272614,11276.302760678578,0.07240259403624805,11268.75,11269.25,11272.0,11264.5,7.5,0.5,1464.0,1.5646750480780525,6.607142857142857,-7.6251632726143725,-7.5527606785781245,1,1,0,0,61.75,0.5791641007701507
247,V3,V3,MNQ,2020-09-28 23:33:00,2020-09-29 01:22:00,2020-09-28,0,2333,609218,609219,609328,False,long,11422.5,11423.25,11403.25,11403.25,0.0,0.0,0.0,0.0,stop,11403.25,11483.25,20.0,60.0,3.0,21,479776.5,840.0,877.125,0.9576742197520308,0.0,0.0,-840.0,-840.0,-1.0,110,110,-22.0,25.5,-924.0,1071.0,17542.5,16702.5,-0.3927789218736773,-3.2543357926973644,2.861556870823687,2.5,11422.405759177407,11421.331929928512,1.073829248894981,11422.5,11419.75,11423.0,11419.25,3.75,2.75,71.0,0.5521216218037417,2.6964285714285716,0.0942408225928375,1.1680700714878185,0,0,0,0,1.1590909090909092,0.4015038099000207
248,V3,V3,MNQ,2020-09-29 07:37:00,2020-09-29 08:31:00,2020-09-29,1,0737,609702,609703,609757,False,long,11353.25,11354.25,11334.25,11334.25,0.0,0.0,0.0,0.0,stop,11334.25,11414.25,20.0,60.0,3.0,20,454170.0,800.0,835.125,0.9579404280796288,0.0,0.0,-800.0,-800.0,-1.0,55,55,-23.5,20.5,-940.0,820.0,16702.5,15902.5,-1.9547140869955781,-2.5132332099078805,0.5585191229123023,2.5,11357.860163557143,11357.74892543076,0.11123812638288655,11353.25,11352.25,11354.5,11349.25,5.25,1.0,264.0,0.674072292325773,4.696428571428571,-4.610163557143096,-4.49892543076021,0,0,0,0,0.8723404255319149,0.4617197864664
249,V3,V3,MNQ,2020-09-30 02:28:00,2020-09-30 02:54:00,2020-09-30,2,0228,610758,610759,610785,False,long,11238.0,11237.25,11217.25,11217.25,0.0,0.0,0.0,0.0,stop,11217.25,11297.25,20.0,60.0,3.0,19,427015.5,760.0,795.125,0.9558245558874391,0.0,0.0,-760.0,-760.0,-1.0,27,27,-25.25,29.75,-959.5,1130.5,15902.5,15142.5,-1.9462267739059083,-2.860814576653831,0.9145878027479226,2.5,11245.858586076774,11245.322229421248,0.5363566555261059,11238.0,11234.0,11238.5,11234.0,4.5,4.0,173.0,-0.6526621176559402,8.517857142857142,-7.8585860767743725,-7.322229421248267,0,0,0,0,1.1782178217821782,0.5062216155066159
250,V3,V3,MNQ,2020-10-01 13:01:00,2020-10-01 13:01:00,2020-10-01,3,1301,612756,612757,612757,False,long,11546.0,11545.75,11525.75,11525.75,0.0,0.0,0.0,0.0,stop,11525.75,11605.75,20.0,60.0,3.0,18,415647.0,720.0,757.125,0.950965824665676,0.0,0.0,-720.0,-720.0,-1.0,1,1,-25.0,0.0,-900.0,0.0,15142.5,14422.5,-1.9689708007830635,-2.5161818745658007,0.5472110737827371,2.5,11561.400963580467,11561.39206686958,0.008896710887711379,11546.0,11544.5,11574.25,11543.5,30.75,1.5,4125.0,2.5976155316589353,11.660714285714286,-15.40096358046685,-15.39206686957914,0,0,0,0,0.0,0.5570090460747904
251,V3,V3,MNQ,2020-10-06 18:39:00,2020-10-06 21:18:00,2020-10-06,1,1839,617114,617115,617274,False,long,11236.5,11237.0,11297.0,11297.0,0.0,0.0,0.0,0.0,take_profit,11217.0,11297.0,20.0,60.0,3.0,18,404532.0,720.0,721.125,0.9984399375975039,0.0,0.0,2160.0,2160.0,3.0,160,160,-2.0,65.0,-72.0,2340.0,14422.5,16582.5,-1.6976907268182924,-2.5785441262784747,0.8808533994601824,2.5,11241.99328721257,11241.830902121532,0.16238509103823162,11236.5,11232.5,11239.0,11232.5,6.5,4.0,118.0,0.37352008852844587,5.321428571428571,-5.493287212570067,-5.330902121531835,1,1,0,0,32.5,0.46301740382670387
252,V3,V3,MNQ,2020-10-08 19:22:00,2020-10-09 01:45:00,2020-10-08,3,1922,619887,619888,620271,False,long,11582.0,11582.5,11562.5,11562.5,0.0,0.0,0.0,0.0,stop,11562.5,11642.5,20.0,60.0,3.0,20,463300.0,800.0,829.125,0.9648726066636515,0.0,0.0,-800.0,-800.0,-1.0,384,384,-20.0,20.0,-800.0,800.0,16582.5,15782.5,-0.6527847929025947,-2.5694008631194425,1.9166160702168478,2.5,11581.928630442246,11581.655886656587,0.2727437856592587,11582.0,11579.25,11582.75,11579.25,3.5,2.75,85.0,-0.2813897504829785,2.607142857142857,0.07136955775422393,0.34411334341348265,0,0,0,0,1.0,0.364261600335338
253,V3,V3,MNQ,2020-10-09 03:43:00,2020-10-09 08:49:00,2020-10-09,4,0343,620388,620389,620695,False,long,11571.0,11571.25,11631.25,11631.25,0.0,0.0,0.0,0.0,take_profit,11551.25,11631.25,20.0,60.0,3.0,19,439707.5,760.0,789.125,0.9630920323142721,0.0,0.0,2280.0,2280.0,3.0,307,307,-18.0,62.0,-684.0,2356.0,15782.5,18062.5,0.4723774929733302,-2.9336158176811358,3.405993310654466,2.5,11570.219955673432,11570.05929437479,0.1606612986415712,11571.0,11566.75,11571.25,11565.0,6.25,4.25,152.0,1.8288636518689807,3.107142857142857,0.7800443265678041,0.9407056252093753,1,1,0,0,3.4444444444444446,0.4261073838364449
254,V3,V3,MNQ,2020-10-12 17:27:00,2020-10-12 19:07:00,2020-10-12,0,1727,622502,622503,622603,False,long,12113.0,12112.5,12092.5,12092.5,0.0,0.0,0.0,0.0,stop,12092.5,12172.5,20.0,60.0,3.0,22,532950.0,880.0,903.125,0.9743944636678201,0.0,0.0,-880.0,-880.0,-1.0,101,101,-23.5,5.75,-1034.0,253.0,18062.5,17182.5,-1.911826425683015,-3.3667510443242517,1.4549246186412366,2.5,12115.718146121533,12115.308679692753,0.4094664287804335,12113.0,12110.0,12114.25,12110.0,4.25,3.0,54.0,-0.11871068102227866,2.875,-2.7181461215332092,-2.3086796927527757,0,0,0,0,0.24468085106382978,0.48780223625664026
255,V3,V3,MNQ,2020-10-13 19:38:00,2020-10-14 04:57:00,2020-10-13,1,1938,623998,623999,624558,False,long,12127.0,12127.0,12107.0,12107.0,0.0,0.0,0.0,0.0,stop,12107.0,12187.0,20.0,60.0,3.0,21,509334.0,840.0,859.125,0.9777389786119598,0.0,0.0,-840.0,-840.0,-1.0,560,560,-22.75,51.0,-955.5,2142.0,17182.5,16342.5,-0.39891798645971266,-2.9410763663788195,2.542158379919107,2.5,12126.868768224791,12126.755475674358,0.11329255043347075,12127.0,12123.75,12127.75,12123.5,4.25,3.25,68.0,0.41038951860197304,4.089285714285714,0.13123177520901663,0.24452432564248738,0,0,0,0,2.241758241758242,0.36288415306399696
256,V3,V3,MNQ,2020-10-14 22:19:00,2020-10-14 23:31:00,2020-10-14,2,2219,625524,625525,625597,False,short,11882.5,11883.0,11903.0,11903.0,0.0,0.0,0.0,0.0,stop,11903.0,11823.0,20.0,60.0,3.0,20,475320.0,800.0,817.125,0.9790423741777574,0.0,0.0,-800.0,-800.0,-1.0,73,73,-34.5,21.25,-1380.0,850.0,16342.5,15542.5,1.9355945431948924,2.6391396957761084,-0.703545152581216,2.5,11878.371718747028,11878.920412258882,-0.5486935118533438,11882.5,11883.75,11884.0,11881.0,3.0,1.25,67.0,-0.20569767622837537,4.392857142857143,4.128281252971647,3.579587741118303,0,0,0,0,0.6159420289855072,0.43355564431553756
257,V3,V3,MNQ,2020-10-15 04:01:00,2020-10-15 05:08:00,2020-10-15,3,0401,625866,625867,625934,False,short,11774.0,11773.75,11793.75,11793.75,0.0,0.0,0.0,0.0,stop,11793.75,11713.75,20.0,60.0,3.0,19,447402.5,760.0,777.125,0.9779636480617662,0.0,0.0,-760.0,-760.0,-1.0,68,68,-22.75,37.25,-864.5,1415.5,15542.5,14782.5,1.887425861865019,2.57158450498968,-0.6841586431246609,2.5,11767.320972025762,11768.62206793907,-1.3010959133080178,11774.0,11775.75,11776.75,11769.5,7.25,1.75,277.0,0.2089060967943959,7.428571428571429,6.679027974238124,5.377932060930107,0,0,0,0,1.6373626373626373,0.4445075896275079
258,V3,V3,MNQ,2020-10-16 01:32:00,2020-10-16 01:58:00,2020-10-16,4,0132,627082,627083,627109,False,short,11865.75,11865.25,11885.25,11885.25,0.0,0.0,0.0,0.0,stop,11885.25,11805.25,20.0,60.0,3.0,18,427149.0,720.0,739.125,0.974124809741248,0.0,0.0,-720.0,-720.0,-1.0,27,27,-23.5,7.25,-846.0,261.0,14782.5,14062.5,1.73991862571232,2.617926322118371,-0.8780076964060508,2.5,11863.578317799183,11863.692565295445,-0.11424749626166886,11865.75,11866.75,11867.0,11865.0,2.0,1.0,37.0,-0.7891679360525268,3.142857142857143,2.1716822008165764,2.0574347045549075,0,0,0,0,0.30851063829787234,0.3841033656190724
259,V3,V3,MNQ,2020-10-18 17:55:00,2020-10-18 22:43:00,2020-10-18,6,1755,627990,627991,628279,False,long,11872.5,11873.0,11933.0,11881.25,0.0,0.0,0.0,0.0,opposite_signal,11853.0,11933.0,20.0,60.0,3.0,17,403682.0,680.0,703.125,0.9671111111111111,0.0,0.0,280.5,280.5,0.4125,289,289,-9.25,48.0,-314.5,1632.0,14062.5,14343.0,-2.126741008767433,-2.573868826944428,0.4471278181769951,2.5,11876.668499999698,11876.663516774142,0.004983225555406534,11872.5,11872.25,11875.0,11871.25,3.75,0.25,75.0,0.0698466585927369,3.4285714285714284,-4.168499999697815,-4.163516774142408,1,0,0,0,5.1891891891891895,0.3746990961619297
260,V3,V3,MNQ,2020-10-19 22:25:00,2020-10-20 05:30:00,2020-10-19,0,2225,629625,629626,630051,False,long,11693.25,11692.75,11752.75,11752.75,0.0,0.0,0.0,0.0,take_profit,11672.75,11752.75,20.0,60.0,3.0,17,397553.5,680.0,717.1500000000001,0.9481977271142716,0.0,0.0,2040.0,2040.0,3.0,426,426,-10.75,60.25,-365.5,2048.5,14343.0,16383.0,-1.692694030904601,-2.831893941476043,1.1391999105714419,2.5,11696.811704390948,11696.609405385763,0.20229900518461363,11693.25,11690.5,11693.25,11686.0,7.25,2.75,171.0,1.699832365815307,4.482142857142857,-3.5617043909478525,-3.359405385763239,1,1,0,0,5.604651162790698,0.4832150505541272
261,V3,V3,MNQ,2020-10-21 08:02:00,2020-10-21 08:40:00,2020-10-21,2,0802,631567,631568,631606,False,long,11665.0,11665.5,11725.5,11725.5,0.0,0.0,0.0,0.0,take_profit,11645.5,11725.5,20.0,60.0,3.0,20,466620.0,800.0,819.1500000000001,0.9766221082829761,0.0,0.0,2400.0,2400.0,3.0,39,39,-10.25,68.75,-410.0,2750.0,16383.0,18783.0,-2.216507351323345,-2.7548763950750894,0.5383690437517443,2.5,11671.155434228025,11671.057496941454,0.09793728657132306,11665.0,11664.25,11669.0,11663.0,6.0,0.75,173.0,0.08504202579707335,5.339285714285714,-6.155434228025115,-6.057496941453792,1,1,0,0,6.7073170731707314,0.4448203278850411
262,V3,V3,MNQ,2020-10-21 15:09:00,2020-10-21 18:38:00,2020-10-21,2,1509,631994,631995,632129,False,short,11687.5,11687.75,11627.75,11627.75,0.0,0.0,0.0,0.0,take_profit,11707.75,11627.75,20.0,60.0,3.0,23,537636.5,920.0,939.1500000000001,0.9796092211041899,0.0,0.0,2760.0,2760.0,3.0,135,135,-18.0,96.75,-828.0,4450.5,18783.0,21543.0,1.7534144202352786,2.6708240088714796,-0.917409588636201,2.5,11676.615711306276,11677.20863767823,-0.5929263719535811,11687.5,11693.25,11693.25,11674.5,18.75,5.75,981.0,-0.3608517849625835,13.017857142857142,10.884288693723647,10.291362321770066,1,1,0,0,5.375,0.49234924098687527
263,V3,V3,MNQ,2020-10-22 10:36:00,2020-10-22 11:00:00,2020-10-22,3,1036,633086,633087,633111,False,long,11591.25,11591.5,11571.5,11571.5,0.0,0.0,0.0,0.0,stop,11571.5,11651.5,20.0,60.0,3.0,26,602758.0,1040.0,1077.15,0.9655108387875411,0.0,0.0,-1040.0,-1040.0,-1.0,25,25,-22.75,25.5,-1183.0,1326.0,21543.0,20503.0,-1.2944041063493803,-2.693588954746433,1.3991848483970528,2.5,11597.530295170343,11595.969867662445,1.5604275078985665,11591.25,11582.75,11592.0,11576.5,15.5,8.5,2074.0,1.6866318765043424,11.089285714285714,-6.280295170343379,-4.719867662444813,0,0,0,0,1.120879120879121,0.6358665241309366
264,V3,V3,MNQ,2020-10-23 00:44:00,2020-10-23 03:05:00,2020-10-23,4,0044,633859,633860,634001,False,short,11658.25,11659.0,11679.0,11679.0,0.0,0.0,0.0,0.0,stop,11679.0,11599.0,20.0,60.0,3.0,25,582950.0,1000.0,1025.15,0.9754670048285616,0.0,0.0,-1000.0,-1000.0,-1.0,142,142,-23.0,57.0,-1150.0,2850.0,20503.0,19503.0,1.4034083636378991,2.9802998323869456,-1.5768914687490465,2.5,11657.371475298962,11657.502264678984,-0.1307893800221791,11658.25,11661.5,11661.5,11658.25,3.25,3.25,34.0,-0.47421470113014896,2.6785714285714284,0.8785247010382591,0.74773532101608,0,0,0,0,2.4782608695652173,0.4668616765081696
265,V3,V3,MNQ,2020-10-23 06:04:00,2020-10-23 08:33:00,2020-10-23,4,0604,634179,634180,634329,False,long,11656.25,11657.25,11637.25,11637.25,0.0,0.0,0.0,0.0,stop,11637.25,11717.25,20.0,60.0,3.0,24,559548.0,960.0,975.1500000000001,0.9844639286263651,0.0,0.0,-960.0,-960.0,-1.0,150,150,-21.75,34.5,-1044.0,1656.0,19503.0,18543.0,-2.467093283479424,-2.823041898782556,0.3559486153031317,2.5,11660.657131992115,11660.57093818321,0.08619380890559114,11656.25,11656.75,11657.25,11655.0,2.25,0.5,56.0,-0.6048040182207699,3.75,-4.407131992114955,-4.320938183209364,0,0,0,0,1.5862068965517242,0.45436132423757203
266,V3,V3,MNQ,2020-10-26 05:43:00,2020-10-26 08:36:00,2020-10-26,0,0543,635523,635524,635697,False,long,11569.5,11568.0,11628.0,11628.0,0.0,0.0,0.0,0.0,take_profit,11548.0,11628.0,20.0,60.0,3.0,23,532128.0,920.0,927.1500000000001,0.9922881950062017,0.0,0.0,2760.0,2760.0,3.0,174,174,-15.25,60.25,-701.5,2771.5,18543.0,21303.0,-1.408045058163269,-2.544547262663123,1.1365022044998538,2.5,11570.750760780178,11570.708609500289,0.04215127988936729,11569.5,11568.75,11570.0,11568.25,1.75,0.75,59.0,-0.2691679522373299,2.5,-1.2507607801780978,-1.2086095002887305,1,1,0,0,3.9508196721311477,0.3597464451143208
267,V3,V3,MNQ,2020-10-28 03:43:00,2020-10-28 03:50:00,2020-10-28,2,0343,638132,638133,638140,False,short,11472.0,11472.5,11492.5,11492.5,0.0,0.0,0.0,0.0,stop,11492.5,11412.5,20.0,60.0,3.0,26,596570.0,1040.0,1065.15,0.9763883021170726,0.0,0.0,-1040.0,-1040.0,-1.0,8,8,-23.75,6.0,-1235.0,312.0,21303.0,20263.0,2.025521758906828,3.037993002416497,-1.012471243509669,2.5,11466.81932553575,11467.517517688055,-0.6981921523056371,11472.0,11474.0,11476.0,11471.75,4.25,2.0,153.0,-1.4097046526627686,8.821428571428571,5.180674464250842,4.482482311945205,0,0,0,0,0.25263157894736843,0.39911227640859337
268,V3,V3,MNQ,2020-11-02 08:33:00,2020-11-02 08:33:00,2020-11-02,0,0833,642517,642518,642518,False,long,11144.25,11144.75,11124.75,11124.75,0.0,0.0,0.0,0.0,stop,11124.75,11204.75,20.0,60.0,3.0,25,557237.5,1000.0,1013.1500000000001,0.9870206780832057,0.0,0.0,-1000.0,-1000.0,-1.0,1,1,-22.5,6.5,-1125.0,325.0,20263.0,19263.0,2.3334052024655074,-2.9716238389275706,5.3050290413930785,2.5,11131.930799874533,11130.511201807269,1.4195980672648147,11144.25,11114.0,11152.5,11108.75,43.75,30.25,3240.0,2.2089465433430244,12.428571428571429,12.319200125466523,13.738798192731338,0,0,0,0,0.28888888888888886,0.7784101572228578
269,V3,V3,MNQ,2020-11-06 12:46:00,2020-11-06 12:48:00,2020-11-06,4,1246,648229,648230,648232,False,long,12090.5,12090.5,12070.5,12070.5,0.0,0.0,0.0,0.0,stop,12070.5,12150.5,20.0,60.0,3.0,24,580344.0,960.0,963.1500000000001,0.9967294813891916,0.0,0.0,-960.0,-960.0,-1.0,3,3,-22.5,3.25,-1080.0,156.0,19263.0,18303.0,-0.14743206437315431,-2.704824565949168,2.5573925015760137,2.5,12088.847425812442,12088.836942136331,0.010483676111107343,12090.5,12083.0,12091.5,12083.0,8.5,7.5,381.0,-0.31901003991360566,6.232142857142857,1.6525741875575477,1.663057863668655,0,0,0,0,0.14444444444444443,0.42568263972137355
270,V3,V3,MNQ,2020-11-09 17:42:00,2020-11-09 17:52:00,2020-11-09,0,1742,649814,649815,649825,False,long,11884.5,11884.5,11864.5,11864.5,0.0,0.0,0.0,0.0,stop,11864.5,11944.5,20.0,60.0,3.0,22,522918.0,880.0,915.1500000000001,0.9615909960115827,0.0,0.0,-880.0,-880.0,-1.0,11,11,-20.5,1.5,-902.0,66.0,18303.0,17423.0,-1.9954764675753485,-2.8147623780723863,0.8192859104970378,2.5,11888.926001829353,11888.889456909801,0.036544919552397914,11884.5,11883.75,11885.0,11881.0,4.0,0.75,87.0,0.7075067344460564,4.696428571428571,-4.426001829353481,-4.389456909801083,0,0,0,0,0.07317073170731707,0.4188847802619335
271,V3,V3,MNQ,2020-11-16 08:30:00,2020-11-16 08:31:00,2020-11-16,0,0830,656162,656163,656164,False,long,11914.75,11915.5,11895.5,11895.5,0.0,0.0,0.0,0.0,stop,11895.5,11975.5,20.0,60.0,3.0,21,500451.0,840.0,871.1500000000001,0.9642426677380473,0.0,0.0,-840.0,-840.0,-1.0,2,2,-25.5,10.0,-1071.0,420.0,17423.0,16583.0,-1.7434191997610478,-2.5041494439029788,0.760730244141931,2.5,11922.247830290964,11920.733417268857,1.5144130221069645,11914.75,11912.0,11916.5,11907.0,9.5,2.75,1199.0,1.1318759987269125,6.910714285714286,-7.497830290963975,-5.983417268857011,0,0,0,0,0.39215686274509803,0.5994069776388342
272,V3,V3,MNQ,2020-11-17 13:31:00,2020-11-17 14:03:00,2020-11-17,1,1331,657828,657829,657861,False,long,12021.75,12022.0,12002.0,12002.0,0.0,0.0,0.0,0.0,stop,12002.0,12082.0,20.0,60.0,3.0,20,480880.0,800.0,829.1500000000001,0.9648435144425013,0.0,0.0,-800.0,-800.0,-1.0,33,33,-21.5,13.75,-860.0,550.0,16583.0,15783.0,-0.4317877695885155,-2.7184747838200347,2.286687014231519,2.5,12022.229856082671,12021.720649313187,0.5092067694840807,12021.75,12015.0,12022.75,12015.0,7.75,6.75,521.0,0.054240871645047345,5.017857142857143,-0.4798560826711764,0.029350686812904314,0,0,0,0,0.6395348837209303,0.4904526397075639
273,V3,V3,MNQ,2020-11-18 17:25:00,2020-11-18 18:26:00,2020-11-18,2,1725,659352,659353,659414,False,long,11882.5,11883.0,11863.0,11863.0,0.0,0.0,0.0,0.0,stop,11863.0,11943.0,20.0,60.0,3.0,19,451554.0,760.0,789.1500000000001,0.9630615218906418,0.0,0.0,-760.0,-760.0,-1.0,62,62,-24.25,13.75,-921.5,522.5,15783.0,15023.0,-1.7068242513325358,-2.884220252258649,1.1773960009261133,2.5,11885.082034696492,11884.924702437498,0.15733225899384706,11882.5,11881.25,11882.5,11880.25,2.25,1.25,24.0,-0.725990919950449,3.375,-2.5820346964919736,-2.4247024374981265,0,0,0,0,0.5670103092783505,0.3967872806065961
274,V3,V3,MNQ,2020-11-18 21:40:00,2020-11-18 22:27:00,2020-11-18,2,2140,659607,659608,659655,False,short,11848.5,11849.0,11789.0,11855.75,0.0,0.0,0.0,0.0,opposite_signal,11869.0,11789.0,20.0,60.0,3.0,18,426564.0,720.0,751.1500000000001,0.9585302536111295,0.0,0.0,-243.0,-243.0,-0.3375,48,48,-12.0,5.5,-432.0,198.0,15023.0,14780.0,1.5852725334262252,2.644197271981487,-1.0589247385552616,2.5,11847.202202924662,11847.277125224487,-0.07492229982563003,11848.5,11849.75,11850.25,11847.75,2.5,1.25,54.0,0.407965374081676,2.3035714285714284,1.297797075338167,1.2228747755125369,0,0,0,0,0.4583333333333333,0.42692241403973147
275,V3,V3,MNQ,2020-11-20 02:36:00,2020-11-20 08:37:00,2020-11-20,4,0236,661268,661269,661630,False,long,11976.0,11975.5,11955.5,11955.5,0.0,0.0,0.0,0.0,stop,11955.5,12035.5,20.0,60.0,3.0,18,431118.0,720.0,739.0,0.9742895805142084,0.0,0.0,-720.0,-720.0,-1.0,362,362,-20.5,45.5,-738.0,1638.0,14780.0,14060.0,-1.4643236787501321,-2.758936117527432,1.2946124387773,2.5,11977.99280344688,11977.674526940093,0.31827650678678765,11976.0,11973.5,11977.0,11973.5,3.5,2.5,169.0,1.6578568722862184,3.5,-1.9928034468794067,-1.674526940092619,0,0,0,0,2.2195121951219514,0.5299134146179386
276,V3,V3,MNQ,2020-11-25 11:05:00,2020-11-25 11:31:00,2020-11-25,2,1105,665872,665873,665899,False,short,12104.75,12105.0,12125.0,12125.0,0.0,0.0,0.0,0.0,stop,12125.0,12045.0,20.0,60.0,3.0,17,411570.0,680.0,703.0,0.9672830725462305,0.0,0.0,-680.0,-680.0,-1.0,27,27,-21.5,8.5,-731.0,289.0,14060.0,13380.0,2.0086600842998728,2.638794613498565,-0.6301345291986924,2.5,12100.689514019492,12100.857894415105,-0.168380395612985,12104.75,12106.0,12106.25,12101.75,4.5,1.25,470.0,-0.6494050962361934,6.035714285714286,4.06048598050802,3.8921055848950346,0,0,0,0,0.3953488372093023,0.4806865249982526
277,V3,V3,MNQ,2020-11-25 15:57:00,2020-11-26 11:29:00,2020-11-25,2,1557,666149,666150,667262,False,long,12170.5,12170.5,12150.5,12150.5,0.0,0.0,0.0,0.0,stop,12150.5,12230.5,20.0,60.0,3.0,16,389456.0,640.0,669.0,0.9566517189835575,0.0,0.0,-640.0,-640.0,-1.0,1113,1113,-23.25,53.0,-744.0,1696.0,13380.0,12740.0,-1.3623373296174228,-2.735799625214241,1.373462295596818,2.5,12172.618314389929,12172.137059647208,0.48125474272092106,12170.5,12168.25,12170.5,12168.0,2.5,2.25,47.0,-0.5606232321324808,2.875,-2.1183143899288552,-1.6370596472079342,0,0,0,0,2.2795698924731185,0.4974527610639551
278,V3,V3,MNQ,2020-11-30 01:26:00,2020-11-30 06:16:00,2020-11-30,0,0126,668953,668954,669244,False,long,12213.25,12212.75,12272.75,12272.75,0.0,0.0,0.0,0.0,take_profit,12192.75,12272.75,20.0,60.0,3.0,15,366382.5,600.0,637.0,0.9419152276295133,0.0,0.0,1800.0,1800.0,3.0,291,291,-11.0,62.25,-330.0,1867.5,12740.0,14540.0,-2.3555804206472604,-3.059818646542094,0.7042382258948336,2.5,12216.365512567827,12216.291845829754,0.07366673807337065,12213.25,12212.25,12213.75,12211.0,2.75,1.0,61.0,-0.33346490362988507,3.8214285714285716,-3.115512567826954,-3.0418458297535835,1,1,0,0,5.659090909090909,0.43955873913343935
279,V3,V3,MNQ,2020-11-30 23:04:00,2020-12-01 01:04:00,2020-11-30,0,2304,670176,670177,670297,False,short,12376.75,12376.75,12396.75,12396.75,0.0,0.0,0.0,0.0,stop,12396.75,12316.75,20.0,60.0,3.0,18,445563.0,720.0,727.0,0.9903713892709766,0.0,0.0,-720.0,-720.0,-1.0,121,121,-21.75,6.5,-783.0,234.0,14540.0,13820.0,1.4033026081535565,2.582829799268625,-1.1795271911150684,2.5,12375.575610353279,12375.643565966191,-0.06795561291255581,12376.75,12377.5,12377.5,12375.5,2.0,0.75,28.0,-0.43698349005977843,2.3392857142857144,1.1743896467214654,1.1064340338089096,0,0,0,0,0.2988505747126437,0.34119931082886895
