entry_time,side,entry_fill_price,sl_price,tp_price,net_pnl_dollars,cumulative_net_pnl_dollars
2019-11-21 07:33:00,long,8300.5,8280.5,8360.5,-1120.0,-28405.0
2019-11-21 20:17:00,long,8297.5,8277.5,8357.5,-1040.0,-29445.0
2019-11-24 21:09:00,short,8310.0,8330.0,8250.0,-1000.0,-30445.0
2019-12-01 17:22:00,long,8423.5,8403.5,8483.5,-960.0,-31405.0
2019-12-02 17:02:00,short,8313.75,8333.75,8253.75,-920.0,-32325.0
2019-12-03 02:02:00,short,8323.75,8343.75,8263.75,2640.0,-29685.0
2019-12-04 18:06:00,short,8294.5,8314.5,8234.5,-1000.0,-30685.0
2019-12-05 08:31:00,short,8312.25,8332.25,8252.25,24.0,-30661.0
2019-12-05 18:23:00,long,8318.25,8298.25,8378.25,2880.0,-27781.0
2019-12-10 07:59:00,long,8369.75,8349.75,8429.75,-1080.0,-28861.0
2019-12-11 02:42:00,long,8379.25,8359.25,8439.25,-1040.0,-29901.0
2019-12-11 17:03:00,long,8406.75,8386.75,8466.75,-1000.0,-30901.0
2019-12-12 12:01:00,long,8432.5,8412.5,8492.5,2760.0,-28141.0
2019-12-13 06:42:00,short,8525.25,8545.25,8465.25,3240.0,-24901.0
2019-12-16 00:37:00,long,8547.5,8527.5,8607.5,3720.0,-21181.0
2019-12-17 18:09:00,short,8603.25,8623.25,8543.25,54.0,-21127.0
2019-12-18 08:50:00,long,8618.5,8598.5,8678.5,4320.0,-16807.0
2019-12-19 17:02:00,long,8677.25,8657.25,8737.25,3608.0,-13199.0
2019-12-23 13:04:00,short,8729.25,8749.25,8669.25,-1840.0,-15039.0
2019-12-26 15:48:00,long,8800.5,8780.5,8860.5,2042.5,-12996.5
2019-12-29 18:03:00,long,8798.5,8778.5,8858.5,-1840.0,-14836.5
2020-01-02 03:34:00,long,8812.25,8792.25,8872.25,5160.0,-9676.5
2020-01-05 17:01:00,short,8761.0,8781.0,8701.0,-2000.0,-11676.5
2020-01-09 18:01:00,long,9016.5,8996.5,9076.5,-1880.0,-13556.5
2020-01-13 07:34:00,long,9021.0,9001.0,9081.0,5400.0,-8156.5
2020-01-16 08:33:00,long,9101.5,9081.5,9161.5,-2080.0,-10236.5
2020-01-22 04:45:00,long,9226.25,9206.25,9286.25,-1960.0,-12196.5
2020-01-28 08:32:00,short,9026.75,9046.75,8966.75,-1880.0,-14076.5
2020-02-04 14:02:00,long,9349.0,9329.0,9409.0,-1760.0,-15836.5
2020-02-06 22:29:00,short,9441.0,9461.0,9381.0,-1680.0,-17516.5
2020-02-09 17:03:00,short,9407.0,9427.0,9347.0,4800.0,-12716.5
2020-02-11 07:32:00,short,9563.0,9583.0,9503.0,-1840.0,-14556.5
2020-02-12 07:32:00,long,9574.25,9554.25,9634.25,-1760.0,-16316.5
2020-02-14 06:26:00,long,9641.5,9621.5,9701.5,-1680.0,-17996.5
2020-02-16 17:01:00,long,9650.25,9630.25,9710.25,660.0,-17336.5
2020-02-17 17:34:00,short,9592.75,9612.75,9532.75,2000.0,-15336.5
2020-02-18 08:32:00,long,9596.25,9576.25,9656.25,5160.0,-10176.5
2020-02-18 19:35:00,short,9654.25,9674.25,9594.25,-1960.0,-12136.5
2020-02-21 05:27:00,short,9576.25,9596.25,9516.25,-1880.0,-14016.5
2020-02-26 12:28:00,short,8927.5,8947.5,8867.5,5280.0,-8736.5
2020-03-02 20:07:00,short,8835.5,8855.5,8775.5,-2040.0,-10776.5
2020-03-04 14:48:00,long,8875.0,8855.0,8935.0,5880.0,-4896.5
2020-03-05 07:46:00,short,8709.25,8729.25,8649.25,-2240.0,-7136.5
2020-03-05 21:24:00,short,8569.25,8589.25,8509.25,-2120.0,-9256.5
2020-03-05 22:14:00,short,8557.5,8577.5,8497.5,-2000.0,-11256.5
2020-03-08 22:57:00,short,8093.25,8113.25,8033.25,-1920.0,-13176.5
2020-03-10 08:57:00,short,8195.5,8215.5,8135.5,-1840.0,-15016.5
2020-03-12 07:30:00,short,7601.5,7621.5,7541.5,5160.0,-9856.5
2020-03-16 10:36:00,long,7457.0,7437.0,7517.0,-2000.0,-11856.5
2020-03-16 11:37:00,short,7423.25,7443.25,7363.25,5640.0,-6216.5
2020-03-17 07:33:00,long,7148.0,7128.0,7208.0,-2160.0,-8376.5
2020-03-18 08:32:00,long,7101.5,7081.5,7161.5,-2080.0,-10456.5
2020-03-20 03:26:00,long,7629.0,7609.0,7689.0,-1960.0,-12416.5
2020-03-22 18:38:00,short,6631.75,6651.75,6571.75,-1840.0,-14256.5
2020-03-23 00:35:00,short,6713.75,6733.75,6653.75,-1760.0,-16016.5
2020-04-07 15:52:00,short,8011.75,8031.75,7951.75,-1680.0,-17696.5
2020-04-14 07:12:00,long,8461.25,8441.25,8521.25,4800.0,-12896.5
2020-04-15 18:53:00,long,8533.25,8513.25,8593.25,-1840.0,-14736.5
2020-04-16 05:49:00,long,8670.0,8650.0,8730.0,-660.0,-15396.5
2020-04-19 17:01:00,short,8780.75,8800.75,8720.75,-1720.0,-17116.5
2020-04-21 21:39:00,long,8446.0,8426.0,8506.0,-1640.0,-18756.5
2020-04-23 22:37:00,short,8542.0,8562.0,8482.0,-1560.0,-20316.5
2020-04-26 17:01:00,long,8795.5,8775.5,8855.5,-1480.0,-21796.5
2020-04-26 21:29:00,long,8812.5,8792.5,8872.5,4200.0,-17596.5
2020-04-30 02:44:00,short,9076.5,9096.5,9016.5,-1600.0,-19196.5
2020-05-03 23:51:00,short,8642.75,8662.75,8582.75,-1520.0,-20716.5
2020-05-04 11:01:00,long,8769.0,8749.0,8829.0,-1440.0,-22156.5
2020-05-04 20:31:00,long,8847.0,8827.0,8907.0,4080.0,-18076.5
2020-05-06 10:08:00,long,9020.5,9000.5,9080.5,-1560.0,-19636.5
2020-05-06 13:00:00,long,9041.5,9021.5,9101.5,-1480.0,-21116.5
2020-05-11 10:53:00,long,9256.0,9236.0,9316.0,4320.0,-16796.5
2020-05-13 23:27:00,long,9010.25,8990.25,9070.25,-1640.0,-18436.5
2020-05-14 17:56:00,short,9079.0,9099.0,9019.0,-1560.0,-19996.5
2020-05-18 22:24:00,short,9304.5,9324.5,9244.5,-1480.0,-21476.5
2020-05-19 13:27:00,long,9405.0,9385.0,9465.0,-1400.0,-22876.5
2020-05-20 06:40:00,short,9395.25,9415.25,9335.25,-1320.0,-24196.5
2020-05-20 22:10:00,long,9442.25,9422.25,9502.25,-1280.0,-25476.5
2020-05-21 11:01:00,long,9408.75,9388.75,9468.75,-1200.0,-26676.5
2020-05-24 18:10:00,long,9445.5,9425.5,9505.5,-1160.0,-27836.5
2020-05-26 22:59:00,long,9482.25,9462.25,9542.25,-1080.0,-28916.5
2020-05-27 06:01:00,short,9473.25,9493.25,9413.25,3120.0,-25796.5
2020-05-28 04:31:00,long,9413.75,9393.75,9473.75,-1200.0,-26996.5
2020-05-28 11:30:00,long,9516.75,9496.75,9576.75,-1120.0,-28116.5
2020-05-28 21:09:00,long,9426.25,9406.25,9486.25,-1080.0,-29196.5
2020-06-03 08:33:00,long,9663.5,9643.5,9723.5,-1040.0,-30236.5
2020-06-03 17:33:00,short,9676.0,9696.0,9616.0,-960.0,-31196.5
2020-06-07 23:15:00,short,9841.5,9861.5,9781.5,2760.0,-28436.5
2020-06-08 09:26:00,short,9768.75,9788.75,9708.75,-1040.0,-29476.5
2020-06-09 04:48:00,long,9832.75,9812.75,9892.75,-1000.0,-30476.5
2020-06-11 04:10:00,short,9940.0,9960.0,9880.0,-960.0,-31436.5
2020-06-16 11:57:00,long,9952.25,9932.25,10012.25,-920.0,-32356.5
2020-06-17 18:01:00,long,9991.75,9971.75,10051.75,-880.0,-33236.5
2020-06-18 00:12:00,long,9953.5,9933.5,10013.5,-800.0,-34036.5
2020-06-18 15:31:00,long,9987.25,9967.25,10047.25,2280.0,-31756.5
2020-06-25 17:02:00,long,10092.0,10072.0,10152.0,99.0,-31657.5
2020-06-26 08:32:00,short,10062.75,10082.75,10002.75,2640.0,-29017.5
2020-06-29 17:02:00,long,9980.25,9960.25,10040.25,-1040.0,-30057.5
2020-07-03 03:36:00,short,10371.25,10391.25,10311.25,2880.0,-27177.5
2020-07-05 17:56:00,long,10390.5,10370.5,10450.5,3360.0,-23817.5
2020-07-06 13:52:00,long,10549.0,10529.0,10609.0,-1280.0,-25097.5
2020-07-07 09:36:00,long,10648.0,10628.0,10708.0,-1240.0,-26337.5
2020-07-07 19:40:00,long,10560.25,10540.25,10620.25,-1160.0,-27497.5
2020-07-08 06:26:00,long,10562.0,10542.0,10622.0,3360.0,-24137.5
2020-07-09 17:39:00,long,10733.75,10713.75,10793.75,-1280.0,-25417.5
2020-07-10 09:50:00,long,10705.25,10685.25,10765.25,3600.0,-21817.5
2020-07-13 22:23:00,long,10633.25,10613.25,10693.25,-1400.0,-23217.5
2020-07-16 04:48:00,long,10518.75,10498.75,10578.75,-1320.0,-24537.5
2020-07-17 06:27:00,short,10608.25,10628.25,10548.25,-1240.0,-25777.5
2020-07-23 18:00:00,long,10590.0,10570.0,10650.0,-1200.0,-26977.5
2020-07-26 17:01:00,long,10497.25,10477.25,10557.25,-1120.0,-28097.5
2020-07-26 22:19:00,long,10525.5,10505.5,10585.5,-1080.0,-29177.5
2020-07-27 20:34:00,long,10746.5,10726.5,10806.5,-1040.0,-30217.5
2020-07-31 13:01:00,long,10757.0,10737.0,10817.0,-960.0,-31177.5
2020-08-03 02:02:00,short,10926.0,10946.0,10866.0,-920.0,-32097.5
2020-08-03 11:04:00,long,11044.75,11024.75,11104.75,-880.0,-32977.5
2020-08-05 19:09:00,short,11090.0,11110.0,11030.0,-840.0,-33817.5
2020-08-10 02:38:00,long,11121.0,11101.0,11181.0,-800.0,-34617.5
2020-08-10 23:04:00,long,11120.25,11100.25,11180.25,-760.0,-35377.5
2020-08-11 17:27:00,long,10928.5,10908.5,10988.5,-720.0,-36097.5
2020-08-19 17:31:00,long,11326.25,11306.25,11386.25,-680.0,-36777.5
2020-08-23 19:39:00,long,11584.25,11564.25,11644.25,1920.0,-34857.5
2020-08-24 19:06:00,long,11641.0,11621.0,11701.0,-720.0,-35577.5
2020-08-26 03:58:00,long,11760.25,11740.25,11820.25,-720.0,-36297.5
2020-08-31 11:29:00,long,12091.25,12071.25,12151.25,2040.0,-34257.5
2020-09-03 02:21:00,long,12381.5,12361.5,12441.5,-760.0,-35017.5
2020-09-10 22:59:00,long,11248.0,11228.0,11308.0,2160.0,-32857.5
2020-09-14 08:37:00,long,11220.25,11200.25,11280.25,2520.0,-30337.5
2020-09-15 05:44:00,short,11363.5,11383.5,11303.5,-960.0,-31297.5
2020-09-20 17:02:00,long,10932.5,10912.5,10992.5,-920.0,-32217.5
2020-09-22 08:00:00,long,11046.25,11026.25,11106.25,-880.0,-33097.5
2020-09-24 08:00:00,short,10686.5,10706.5,10626.5,-840.0,-33937.5
2020-09-27 17:30:00,long,11173.25,11153.25,11233.25,-800.0,-34737.5
2020-09-28 12:12:00,long,11268.75,11248.75,11328.75,2280.0,-32457.5
2020-09-28 23:33:00,long,11423.25,11403.25,11483.25,-840.0,-33297.5
2020-09-29 07:37:00,long,11354.25,11334.25,11414.25,-800.0,-34097.5
2020-09-30 02:28:00,long,11237.25,11217.25,11297.25,-760.0,-34857.5
2020-10-01 13:01:00,long,11545.75,11525.75,11605.75,-720.0,-35577.5
2020-10-06 18:39:00,long,11237.0,11217.0,11297.0,2160.0,-33417.5
2020-10-08 19:22:00,long,11582.5,11562.5,11642.5,-800.0,-34217.5
2020-10-09 03:43:00,long,11571.25,11551.25,11631.25,2280.0,-31937.5
2020-10-12 17:27:00,long,12112.5,12092.5,12172.5,-880.0,-32817.5
2020-10-13 19:38:00,long,12127.0,12107.0,12187.0,-840.0,-33657.5
2020-10-14 22:19:00,short,11883.0,11903.0,11823.0,-800.0,-34457.5
2020-10-15 04:01:00,short,11773.75,11793.75,11713.75,-760.0,-35217.5
2020-10-16 01:32:00,short,11865.25,11885.25,11805.25,-720.0,-35937.5
2020-10-18 17:55:00,long,11873.0,11853.0,11933.0,280.5,-35657.0
2020-10-19 22:25:00,long,11692.75,11672.75,11752.75,2040.0,-33617.0
2020-10-21 08:02:00,long,11665.5,11645.5,11725.5,2400.0,-31217.0
2020-10-21 15:09:00,short,11687.75,11707.75,11627.75,2760.0,-28457.0
2020-10-22 10:36:00,long,11591.5,11571.5,11651.5,-1040.0,-29497.0
2020-10-23 00:44:00,short,11659.0,11679.0,11599.0,-1000.0,-30497.0
2020-10-23 06:04:00,long,11657.25,11637.25,11717.25,-960.0,-31457.0
2020-10-26 05:43:00,long,11568.0,11548.0,11628.0,2760.0,-28697.0
2020-10-28 03:43:00,short,11472.5,11492.5,11412.5,-1040.0,-29737.0
2020-11-02 08:33:00,long,11144.75,11124.75,11204.75,-1000.0,-30737.0
2020-11-06 12:46:00,long,12090.5,12070.5,12150.5,-960.0,-31697.0
2020-11-09 17:42:00,long,11884.5,11864.5,11944.5,-880.0,-32577.0
2020-11-16 08:30:00,long,11915.5,11895.5,11975.5,-840.0,-33417.0
2020-11-17 13:31:00,long,12022.0,12002.0,12082.0,-800.0,-34217.0
2020-11-18 17:25:00,long,11883.0,11863.0,11943.0,-760.0,-34977.0
2020-11-18 21:40:00,short,11849.0,11869.0,11789.0,-243.0,-35220.0
2020-11-20 02:36:00,long,11975.5,11955.5,12035.5,-720.0,-35940.0
2020-11-25 11:05:00,short,12105.0,12125.0,12045.0,-680.0,-36620.0
2020-11-25 15:57:00,long,12170.5,12150.5,12230.5,-640.0,-37260.0
2020-11-30 01:26:00,long,12212.75,12192.75,12272.75,1800.0,-35460.0
2020-11-30 23:04:00,short,12376.75,12396.75,12316.75,-720.0,-36180.0
2020-12-01 21:33:00,long,12432.0,12412.0,12492.0,-680.0,-36860.0
2020-12-06 21:26:00,short,12518.25,12538.25,12458.25,-640.0,-37500.0
2020-12-07 12:27:00,short,12566.75,12586.75,12506.75,-600.0,-38100.0
2020-12-10 02:00:00,long,12323.0,12303.0,12383.0,-560.0,-38660.0
2020-12-11 07:26:00,long,12317.5,12297.5,12377.5,-560.0,-39220.0
2020-12-13 17:01:00,long,12430.25,12410.25,12490.25,-520.0,-39740.0
2020-12-14 08:31:00,long,12440.75,12420.75,12500.75,1440.0,-38300.0
2020-12-15 08:33:00,long,12568.5,12548.5,12628.5,-560.0,-38860.0
2020-12-15 21:18:00,long,12618.0,12598.0,12678.0,-520.0,-39380.0
2020-12-16 14:13:00,long,12674.0,12654.0,12734.0,1560.0,-37820.0
2020-12-17 21:42:00,long,12728.75,12708.75,12788.75,-600.0,-38420.0
2020-12-18 13:01:00,short,12686.75,12706.75,12626.75,1680.0,-36740.0
2020-12-20 21:55:00,short,12743.25,12763.25,12683.25,-640.0,-37380.0
2020-12-21 17:30:00,long,12710.5,12690.5,12770.5,-600.0,-37980.0
2020-12-29 12:40:00,long,12849.5,12829.5,12909.5,-600.0,-38580.0
2020-12-30 17:33:00,long,12850.0,12830.0,12910.0,-560.0,-39140.0
2021-01-05 23:37:00,long,12623.5,12603.5,12683.5,-520.0,-39660.0
2021-01-06 10:37:00,long,12755.0,12735.0,12815.0,-480.0,-40140.0
2021-01-06 17:03:00,long,12654.75,12634.75,12714.75,1440.0,-38700.0
2021-01-07 23:37:00,long,12967.25,12947.25,13027.25,1680.0,-37020.0
2021-01-10 20:25:00,short,13038.5,13058.5,12978.5,-640.0,-37660.0
2021-01-12 12:56:00,long,12884.0,12864.0,12944.0,-600.0,-38260.0
2021-01-17 22:56:00,long,12766.0,12746.0,12826.0,1680.0,-36580.0
2021-01-18 21:48:00,long,12930.75,12910.75,12990.75,-640.0,-37220.0
2021-01-19 08:33:00,long,12918.5,12898.5,12978.5,-600.0,-37820.0
2021-01-20 08:32:00,long,13134.75,13114.75,13194.75,1800.0,-36020.0
2021-01-20 12:00:00,long,13267.25,13247.25,13327.25,2040.0,-33980.0
2021-01-22 01:01:00,long,13355.5,13335.5,13415.5,-800.0,-34780.0
2021-01-22 04:47:00,long,13331.25,13311.25,13391.25,-760.0,-35540.0
2021-01-25 04:05:00,short,13486.5,13506.5,13426.5,-720.0,-36260.0
2021-01-25 23:03:00,short,13394.5,13414.5,13334.5,-680.0,-36940.0
2021-01-26 18:29:00,short,13556.75,13576.75,13496.75,1920.0,-35020.0
2021-01-31 23:29:00,long,12954.75,12934.75,13014.75,-720.0,-35740.0
2021-02-02 19:05:00,long,13517.5,13497.5,13577.5,-680.0,-36420.0
2021-02-04 11:53:00,long,13473.75,13453.75,13533.75,1920.0,-34500.0
2021-02-07 17:33:00,long,13630.25,13610.25,13690.25,2280.0,-32220.0
2021-02-09 06:12:00,long,13667.75,13647.75,13727.75,-880.0,-33100.0
2021-02-10 08:03:00,long,13743.25,13723.25,13803.25,-840.0,-33940.0
2021-02-10 13:56:00,long,13680.0,13660.0,13740.0,-800.0,-34740.0
2021-02-10 21:41:00,short,13653.25,13673.25,13593.25,-760.0,-35500.0
2021-02-11 07:37:00,long,13716.75,13696.75,13776.75,-720.0,-36220.0
2021-02-11 10:01:00,long,13712.75,13692.75,13772.75,-680.0,-36900.0
2021-02-11 17:36:00,long,13720.5,13700.5,13780.5,-640.0,-37540.0
2021-02-16 09:03:00,long,13853.75,13833.75,13913.75,-600.0,-38140.0
2021-02-16 11:41:00,long,13769.25,13749.25,13829.25,-560.0,-38700.0
2021-02-17 08:37:00,short,13635.5,13655.5,13575.5,-560.0,-39260.0
2021-02-19 08:29:00,short,13703.0,13723.0,13643.0,1560.0,-37700.0
2021-02-23 17:57:00,long,13169.75,13149.75,13229.75,1800.0,-35900.0
2021-02-24 15:57:00,long,13316.75,13296.75,13376.75,-680.0,-36580.0
2021-02-25 19:23:00,long,12779.75,12759.75,12839.75,-640.0,-37220.0
2021-02-26 00:34:00,long,12742.75,12722.75,12802.75,-600.0,-37820.0
2021-03-01 14:56:00,short,13262.75,13282.75,13202.75,-600.0,-38420.0
2021-03-02 05:02:00,long,13225.0,13205.0,13285.0,1680.0,-36740.0
2021-03-04 00:34:00,long,12602.75,12582.75,12662.75,-640.0,-37380.0
2021-03-05 05:01:00,long,12413.75,12393.75,12473.75,1800.0,-35580.0
2021-03-08 15:30:00,short,12334.25,12354.25,12274.25,-720.0,-36300.0
