date,trades_count,pnl_day_dollars,equity_eod
2019-06-25,1,-1920.0,36947.5
2019-06-26,0,0.0,36947.5
2019-06-27,0,0.0,36947.5
2019-06-28,0,0.0,36947.5
2019-06-29,0,0.0,36947.5
2019-06-30,0,0.0,36947.5
2019-07-01,0,0.0,36947.5
2019-07-02,0,0.0,36947.5
2019-07-03,0,0.0,36947.5
2019-07-04,0,0.0,36947.5
2019-07-05,3,9320.0,46267.5
2019-07-06,0,0.0,46267.5
2019-07-07,0,0.0,46267.5
2019-07-08,0,0.0,46267.5
2019-07-09,0,0.0,46267.5
2019-07-10,2,-4440.0,41827.5
2019-07-11,2,-4040.0,37787.5
2019-07-12,1,5640.0,43427.5
2019-07-13,0,0.0,43427.5
2019-07-14,0,0.0,43427.5
2019-07-15,0,0.0,43427.5
2019-07-16,1,-2160.0,41267.5
2019-07-17,0,0.0,41267.5
2019-07-18,0,0.0,41267.5
2019-07-19,0,0.0,41267.5
2019-07-20,0,0.0,41267.5
2019-07-21,0,0.0,41267.5
2019-07-22,1,-2040.0,39227.5
2019-07-23,0,0.0,39227.5
2019-07-24,0,0.0,39227.5
2019-07-25,3,18.0,39245.5
2019-07-26,0,0.0,39245.5
2019-07-27,0,0.0,39245.5
2019-07-28,0,0.0,39245.5
2019-07-29,0,0.0,39245.5
2019-07-30,0,0.0,39245.5
2019-07-31,2,5123.0,44368.5
2019-08-01,0,0.0,44368.5
2019-08-02,0,0.0,44368.5
2019-08-03,0,0.0,44368.5
2019-08-04,0,0.0,44368.5
2019-08-05,1,6600.0,50968.5
2019-08-06,1,7560.0,58528.5
2019-08-07,0,0.0,58528.5
2019-08-08,0,0.0,58528.5
2019-08-09,1,-2920.0,55608.5
2019-08-10,0,0.0,55608.5
2019-08-11,0,0.0,55608.5
2019-08-12,0,0.0,55608.5
2019-08-13,1,-2760.0,52848.5
2019-08-14,1,-2640.0,50208.5
2019-08-15,1,-2480.0,47728.5
2019-08-16,0,0.0,47728.5
2019-08-17,0,0.0,47728.5
2019-08-18,0,0.0,47728.5
2019-08-19,1,-2360.0,45368.5
2019-08-20,1,6720.0,52088.5
2019-08-21,0,0.0,52088.5
2019-08-22,0,0.0,52088.5
2019-08-23,0,0.0,52088.5
2019-08-24,0,0.0,52088.5
2019-08-25,0,0.0,52088.5
2019-08-26,0,0.0,52088.5
2019-08-27,1,-2600.0,49488.5
2019-08-28,1,7320.0,56808.5
2019-08-29,0,0.0,56808.5
2019-08-30,0,0.0,56808.5
2019-08-31,0,0.0,56808.5
2019-09-01,0,0.0,56808.5
2019-09-02,0,0.0,56808.5
2019-09-03,1,-2840.0,53968.5
2019-09-04,2,5000.0,58968.5
2019-09-05,2,-3321.5,55647.0
2019-09-06,0,0.0,55647.0
2019-09-07,0,0.0,55647.0
2019-09-08,0,0.0,55647.0
2019-09-09,1,-2760.0,52887.0
2019-09-10,0,0.0,52887.0
2019-09-11,2,-5120.0,47767.0
2019-09-12,1,-2360.0,45407.0
2019-09-13,0,0.0,45407.0
2019-09-14,0,0.0,45407.0
2019-09-15,0,0.0,45407.0
2019-09-16,0,0.0,45407.0
2019-09-17,0,0.0,45407.0
2019-09-18,0,0.0,45407.0
2019-09-19,0,0.0,45407.0
2019-09-20,0,0.0,45407.0
