date,trades_count,pnl_day_dollars,equity_eod
2019-08-02,23,0.0,1197.5
2019-08-03,0,0.0,1197.5
2019-08-04,9,0.0,1197.5
2019-08-05,29,0.0,1197.5
2019-08-06,31,0.0,1197.5
2019-08-07,32,0.0,1197.5
2019-08-08,38,0.0,1197.5
2019-08-09,18,0.0,1197.5
2019-08-10,0,0.0,1197.5
2019-08-11,11,0.0,1197.5
2019-08-12,38,0.0,1197.5
2019-08-13,35,0.0,1197.5
2019-08-14,31,0.0,1197.5
2019-08-15,29,0.0,1197.5
2019-08-16,27,0.0,1197.5
2019-08-17,0,0.0,1197.5
2019-08-18,15,0.0,1197.5
2019-08-19,23,0.0,1197.5
2019-08-20,34,0.0,1197.5
2019-08-21,42,0.0,1197.5
2019-08-22,25,0.0,1197.5
2019-08-23,23,0.0,1197.5
2019-08-24,0,0.0,1197.5
2019-08-25,11,0.0,1197.5
2019-08-26,40,0.0,1197.5
2019-08-27,32,0.0,1197.5
2019-08-28,38,0.0,1197.5
2019-08-29,33,0.0,1197.5
2019-08-30,18,0.0,1197.5
2019-08-31,0,0.0,1197.5
2019-09-01,6,0.0,1197.5
2019-09-02,31,0.0,1197.5
2019-09-03,33,0.0,1197.5
2019-09-04,27,0.0,1197.5
2019-09-05,31,0.0,1197.5
2019-09-06,21,0.0,1197.5
2019-09-07,0,0.0,1197.5
2019-09-08,15,0.0,1197.5
2019-09-09,34,0.0,1197.5
2019-09-10,30,0.0,1197.5
2019-09-11,32,0.0,1197.5
2019-09-12,31,0.0,1197.5
2019-09-13,24,0.0,1197.5
2019-09-14,0,0.0,1197.5
2019-09-15,11,0.0,1197.5
2019-09-16,39,0.0,1197.5
2019-09-17,41,0.0,1197.5
2019-09-18,34,0.0,1197.5
2019-09-19,36,0.0,1197.5
2019-09-20,18,0.0,1197.5
2019-09-21,0,0.0,1197.5
2019-09-22,10,0.0,1197.5
2019-09-23,26,0.0,1197.5
2019-09-24,32,0.0,1197.5
2019-09-25,34,0.0,1197.5
2019-09-26,31,0.0,1197.5
2019-09-27,23,0.0,1197.5
2019-09-28,0,0.0,1197.5
2019-09-29,9,0.0,1197.5
2019-09-30,45,0.0,1197.5
2019-10-01,36,0.0,1197.5
2019-10-02,31,0.0,1197.5
2019-10-03,39,0.0,1197.5
2019-10-04,24,0.0,1197.5
2019-10-05,0,0.0,1197.5
2019-10-06,10,0.0,1197.5
2019-10-07,33,0.0,1197.5
2019-10-08,36,0.0,1197.5
2019-10-09,40,0.0,1197.5
2019-10-10,38,0.0,1197.5
2019-10-11,23,0.0,1197.5
2019-10-12,0,0.0,1197.5
2019-10-13,13,0.0,1197.5
2019-10-14,33,0.0,1197.5
2019-10-15,29,0.0,1197.5
2019-10-16,30,0.0,1197.5
2019-10-17,33,0.0,1197.5
2019-10-18,27,0.0,1197.5
2019-10-19,0,0.0,1197.5
2019-10-20,14,0.0,1197.5
2019-10-21,40,0.0,1197.5
2019-10-22,26,0.0,1197.5
2019-10-23,31,0.0,1197.5
2019-10-24,38,0.0,1197.5
2019-10-25,23,0.0,1197.5
2019-10-26,0,0.0,1197.5
2019-10-27,14,0.0,1197.5
2019-10-28,37,0.0,1197.5
2019-10-29,37,0.0,1197.5
2019-10-30,34,0.0,1197.5
2019-10-31,31,0.0,1197.5
2019-11-01,25,0.0,1197.5
2019-11-02,0,0.0,1197.5
2019-11-03,10,0.0,1197.5
2019-11-04,39,0.0,1197.5
2019-11-05,38,0.0,1197.5
2019-11-06,35,0.0,1197.5
2019-11-07,32,0.0,1197.5
2019-11-08,23,0.0,1197.5
2019-11-09,0,0.0,1197.5
2019-11-10,10,0.0,1197.5
2019-11-11,32,0.0,1197.5
2019-11-12,28,0.0,1197.5
2019-11-13,26,0.0,1197.5
2019-11-14,34,0.0,1197.5
2019-11-15,20,0.0,1197.5
2019-11-16,0,0.0,1197.5
2019-11-17,9,0.0,1197.5
2019-11-18,27,0.0,1197.5
2019-11-19,34,0.0,1197.5
2019-11-20,36,0.0,1197.5
2019-11-21,30,0.0,1197.5
2019-11-22,20,0.0,1197.5
2019-11-23,0,0.0,1197.5
2019-11-24,12,0.0,1197.5
2019-11-25,40,0.0,1197.5
2019-11-26,38,0.0,1197.5
2019-11-27,35,0.0,1197.5
2019-11-28,30,0.0,1197.5
2019-11-29,21,0.0,1197.5
2019-11-30,0,0.0,1197.5
2019-12-01,16,0.0,1197.5
2019-12-02,23,0.0,1197.5
2019-12-03,35,0.0,1197.5
2019-12-04,33,0.0,1197.5
2019-12-05,36,0.0,1197.5
2019-12-06,32,0.0,1197.5
2019-12-07,0,0.0,1197.5
2019-12-08,10,0.0,1197.5
2019-12-09,37,0.0,1197.5
2019-12-10,29,0.0,1197.5
2019-12-11,31,0.0,1197.5
2019-12-12,39,0.0,1197.5
2019-12-13,27,0.0,1197.5
2019-12-14,0,0.0,1197.5
2019-12-15,11,0.0,1197.5
2019-12-16,38,0.0,1197.5
2019-12-17,35,0.0,1197.5
2019-12-18,34,0.0,1197.5
2019-12-19,30,0.0,1197.5
2019-12-20,20,0.0,1197.5
2019-12-21,0,0.0,1197.5
2019-12-22,7,0.0,1197.5
2019-12-23,28,0.0,1197.5
2019-12-24,21,0.0,1197.5
2019-12-25,9,0.0,1197.5
2019-12-26,26,0.0,1197.5
2019-12-27,16,0.0,1197.5
2019-12-28,0,0.0,1197.5
2019-12-29,7,0.0,1197.5
2019-12-30,30,0.0,1197.5
2019-12-31,18,0.0,1197.5
2020-01-01,6,0.0,1197.5
2020-01-02,19,0.0,1197.5
2020-01-03,22,0.0,1197.5
2020-01-04,0,0.0,1197.5
2020-01-05,6,0.0,1197.5
2020-01-06,38,0.0,1197.5
2020-01-07,30,0.0,1197.5
2020-01-08,26,0.0,1197.5
2020-01-09,32,0.0,1197.5
2020-01-10,23,0.0,1197.5
2020-01-11,0,0.0,1197.5
2020-01-12,8,0.0,1197.5
2020-01-13,32,0.0,1197.5
2020-01-14,31,0.0,1197.5
2020-01-15,33,0.0,1197.5
2020-01-16,30,0.0,1197.5
2020-01-17,27,0.0,1197.5
2020-01-18,0,0.0,1197.5
2020-01-19,15,0.0,1197.5
2020-01-20,25,0.0,1197.5
2020-01-21,39,0.0,1197.5
2020-01-22,36,0.0,1197.5
2020-01-23,31,0.0,1197.5
2020-01-24,23,0.0,1197.5
2020-01-25,0,0.0,1197.5
2020-01-26,9,0.0,1197.5
2020-01-27,30,0.0,1197.5
2020-01-28,34,0.0,1197.5
2020-01-29,37,0.0,1197.5
2020-01-30,36,0.0,1197.5
2020-01-31,20,0.0,1197.5
2020-02-01,0,0.0,1197.5
2020-02-02,11,0.0,1197.5
2020-02-03,38,0.0,1197.5
2020-02-04,34,0.0,1197.5
2020-02-05,38,0.0,1197.5
2020-02-06,31,0.0,1197.5
2020-02-07,21,0.0,1197.5
2020-02-08,0,0.0,1197.5
2020-02-09,13,0.0,1197.5
2020-02-10,28,0.0,1197.5
2020-02-11,40,0.0,1197.5
2020-02-12,43,0.0,1197.5
2020-02-13,26,0.0,1197.5
2020-02-14,22,0.0,1197.5
2020-02-15,0,0.0,1197.5
2020-02-16,9,0.0,1197.5
2020-02-17,30,0.0,1197.5
2020-02-18,28,0.0,1197.5
2020-02-19,38,0.0,1197.5
2020-02-20,31,0.0,1197.5
2020-02-21,22,0.0,1197.5
2020-02-22,0,0.0,1197.5
2020-02-23,13,0.0,1197.5
2020-02-24,27,0.0,1197.5
2020-02-25,36,0.0,1197.5
2020-02-26,34,0.0,1197.5
2020-02-27,33,0.0,1197.5
2020-02-28,30,0.0,1197.5
2020-02-29,0,0.0,1197.5
2020-03-01,14,0.0,1197.5
2020-03-02,46,0.0,1197.5
2020-03-03,41,0.0,1197.5
2020-03-04,37,0.0,1197.5
2020-03-05,34,0.0,1197.5
2020-03-06,23,0.0,1197.5
2020-03-07,0,0.0,1197.5
2020-03-08,6,0.0,1197.5
2020-03-09,24,0.0,1197.5
2020-03-10,42,0.0,1197.5
2020-03-11,42,0.0,1197.5
2020-03-12,43,0.0,1197.5
2020-03-13,23,0.0,1197.5
2020-03-14,0,0.0,1197.5
2020-03-15,0,0.0,1197.5
2020-03-16,19,0.0,1197.5
2020-03-17,40,0.0,1197.5
2020-03-18,25,0.0,1197.5
2020-03-19,56,0.0,1197.5
2020-03-20,21,0.0,1197.5
2020-03-21,0,0.0,1197.5
2020-03-22,10,0.0,1197.5
2020-03-23,48,0.0,1197.5
2020-03-24,40,0.0,1197.5
2020-03-25,39,0.0,1197.5
2020-03-26,35,0.0,1197.5
2020-03-27,27,0.0,1197.5
2020-03-28,0,0.0,1197.5
2020-03-29,12,0.0,1197.5
2020-03-30,47,0.0,1197.5
2020-03-31,36,0.0,1197.5
2020-04-01,32,0.0,1197.5
2020-04-02,35,0.0,1197.5
2020-04-03,31,0.0,1197.5
2020-04-04,0,0.0,1197.5
2020-04-05,10,0.0,1197.5
2020-04-06,36,0.0,1197.5
2020-04-07,31,0.0,1197.5
2020-04-08,34,0.0,1197.5
2020-04-09,25,0.0,1197.5
2020-04-10,0,0.0,1197.5
2020-04-11,0,0.0,1197.5
2020-04-12,11,0.0,1197.5
2020-04-13,38,0.0,1197.5
2020-04-14,33,0.0,1197.5
2020-04-15,33,0.0,1197.5
2020-04-16,39,0.0,1197.5
2020-04-17,21,0.0,1197.5
2020-04-18,0,0.0,1197.5
2020-04-19,10,0.0,1197.5
2020-04-20,41,0.0,1197.5
2020-04-21,38,0.0,1197.5
2020-04-22,37,0.0,1197.5
2020-04-23,29,0.0,1197.5
2020-04-24,26,0.0,1197.5
2020-04-25,0,0.0,1197.5
2020-04-26,11,0.0,1197.5
2020-04-27,33,0.0,1197.5
2020-04-28,37,0.0,1197.5
2020-04-29,36,0.0,1197.5
2020-04-30,37,0.0,1197.5
2020-05-01,19,0.0,1197.5
2020-05-02,0,0.0,1197.5
2020-05-03,8,0.0,1197.5
2020-05-04,35,0.0,1197.5
2020-05-05,33,0.0,1197.5
2020-05-06,38,0.0,1197.5
2020-05-07,35,0.0,1197.5
2020-05-08,19,0.0,1197.5
2020-05-09,0,0.0,1197.5
2020-05-10,7,0.0,1197.5
2020-05-11,26,0.0,1197.5
2020-05-12,29,0.0,1197.5
2020-05-13,33,0.0,1197.5
2020-05-14,34,0.0,1197.5
2020-05-15,21,0.0,1197.5
2020-05-16,0,0.0,1197.5
2020-05-17,15,0.0,1197.5
2020-05-18,36,0.0,1197.5
2020-05-19,41,0.0,1197.5
2020-05-20,41,0.0,1197.5
2020-05-21,31,0.0,1197.5
2020-05-22,22,0.0,1197.5
2020-05-23,0,0.0,1197.5
2020-05-24,8,0.0,1197.5
2020-05-25,26,0.0,1197.5
2020-05-26,32,0.0,1197.5
2020-05-27,28,0.0,1197.5
2020-05-28,25,0.0,1197.5
2020-05-29,21,0.0,1197.5
2020-05-30,0,0.0,1197.5
2020-05-31,12,0.0,1197.5
2020-06-01,37,0.0,1197.5
2020-06-02,32,0.0,1197.5
2020-06-03,34,0.0,1197.5
2020-06-04,31,0.0,1197.5
2020-06-05,23,0.0,1197.5
2020-06-06,0,0.0,1197.5
2020-06-07,10,0.0,1197.5
2020-06-08,36,0.0,1197.5
2020-06-09,30,0.0,1197.5
2020-06-10,34,0.0,1197.5
2020-06-11,36,0.0,1197.5
2020-06-12,25,0.0,1197.5
2020-06-13,0,0.0,1197.5
2020-06-14,11,0.0,1197.5
2020-06-15,42,0.0,1197.5
2020-06-16,31,0.0,1197.5
2020-06-17,41,0.0,1197.5
2020-06-18,33,0.0,1197.5
2020-06-19,24,0.0,1197.5
2020-06-20,0,0.0,1197.5
2020-06-21,7,0.0,1197.5
2020-06-22,28,0.0,1197.5
2020-06-23,29,0.0,1197.5
2020-06-24,32,0.0,1197.5
2020-06-25,35,0.0,1197.5
2020-06-26,21,0.0,1197.5
2020-06-27,0,0.0,1197.5
2020-06-28,12,0.0,1197.5
2020-06-29,27,0.0,1197.5
2020-06-30,42,0.0,1197.5
2020-07-01,26,0.0,1197.5
2020-07-02,33,0.0,1197.5
2020-07-03,13,0.0,1197.5
2020-07-04,0,0.0,1197.5
2020-07-05,8,0.0,1197.5
2020-07-06,30,0.0,1197.5
2020-07-07,30,0.0,1197.5
2020-07-08,32,0.0,1197.5
2020-07-09,34,0.0,1197.5
2020-07-10,19,0.0,1197.5
2020-07-11,0,0.0,1197.5
2020-07-12,12,0.0,1197.5
2020-07-13,28,0.0,1197.5
2020-07-14,33,0.0,1197.5
2020-07-15,38,0.0,1197.5
2020-07-16,35,0.0,1197.5
2020-07-17,23,0.0,1197.5
2020-07-18,0,0.0,1197.5
2020-07-19,12,0.0,1197.5
2020-07-20,23,0.0,1197.5
2020-07-21,33,0.0,1197.5
2020-07-22,36,0.0,1197.5
2020-07-23,40,0.0,1197.5
2020-07-24,23,0.0,1197.5
2020-07-25,0,0.0,1197.5
2020-07-26,10,0.0,1197.5
2020-07-27,36,0.0,1197.5
2020-07-28,33,0.0,1197.5
2020-07-29,36,0.0,1197.5
2020-07-30,29,0.0,1197.5
2020-07-31,19,0.0,1197.5
2020-08-01,0,0.0,1197.5
2020-08-02,9,0.0,1197.5
2020-08-03,34,0.0,1197.5
2020-08-04,42,0.0,1197.5
2020-08-05,36,0.0,1197.5
2020-08-06,35,0.0,1197.5
2020-08-07,27,0.0,1197.5
2020-08-08,0,0.0,1197.5
2020-08-09,13,0.0,1197.5
2020-08-10,34,0.0,1197.5
2020-08-11,35,0.0,1197.5
2020-08-12,37,0.0,1197.5
2020-08-13,30,0.0,1197.5
2020-08-14,29,0.0,1197.5
2020-08-15,0,0.0,1197.5
2020-08-16,7,0.0,1197.5
2020-08-17,44,0.0,1197.5
2020-08-18,35,0.0,1197.5
2020-08-19,34,0.0,1197.5
2020-08-20,33,0.0,1197.5
2020-08-21,22,0.0,1197.5
2020-08-22,0,0.0,1197.5
2020-08-23,11,0.0,1197.5
2020-08-24,32,0.0,1197.5
2020-08-25,35,0.0,1197.5
2020-08-26,26,0.0,1197.5
2020-08-27,34,0.0,1197.5
2020-08-28,25,0.0,1197.5
2020-08-29,0,0.0,1197.5
2020-08-30,12,0.0,1197.5
2020-08-31,34,0.0,1197.5
2020-09-01,41,0.0,1197.5
2020-09-02,29,0.0,1197.5
2020-09-03,29,0.0,1197.5
2020-09-04,20,0.0,1197.5
2020-09-05,0,0.0,1197.5
2020-09-06,13,0.0,1197.5
2020-09-07,28,0.0,1197.5
2020-09-08,37,0.0,1197.5
2020-09-09,34,0.0,1197.5
2020-09-10,31,0.0,1197.5
2020-09-11,26,0.0,1197.5
2020-09-12,0,0.0,1197.5
2020-09-13,11,0.0,1197.5
2020-09-14,31,0.0,1197.5
2020-09-15,34,0.0,1197.5
2020-09-16,31,0.0,1197.5
2020-09-17,34,0.0,1197.5
2020-09-18,22,0.0,1197.5
2020-09-19,0,0.0,1197.5
2020-09-20,11,0.0,1197.5
2020-09-21,35,0.0,1197.5
2020-09-22,31,0.0,1197.5
2020-09-23,41,0.0,1197.5
2020-09-24,33,0.0,1197.5
2020-09-25,25,0.0,1197.5
2020-09-26,0,0.0,1197.5
2020-09-27,8,0.0,1197.5
2020-09-28,34,0.0,1197.5
2020-09-29,35,0.0,1197.5
2020-09-30,32,0.0,1197.5
2020-10-01,39,0.0,1197.5
2020-10-02,23,0.0,1197.5
2020-10-03,0,0.0,1197.5
2020-10-04,8,0.0,1197.5
2020-10-05,27,0.0,1197.5
2020-10-06,36,0.0,1197.5
2020-10-07,32,0.0,1197.5
2020-10-08,32,0.0,1197.5
2020-10-09,26,0.0,1197.5
2020-10-10,0,0.0,1197.5
2020-10-11,9,0.0,1197.5
2020-10-12,30,0.0,1197.5
2020-10-13,39,0.0,1197.5
2020-10-14,33,0.0,1197.5
2020-10-15,42,0.0,1197.5
2020-10-16,26,0.0,1197.5
2020-10-17,0,0.0,1197.5
2020-10-18,9,0.0,1197.5
2020-10-19,31,0.0,1197.5
2020-10-20,45,0.0,1197.5
2020-10-21,31,0.0,1197.5
2020-10-22,39,0.0,1197.5
2020-10-23,24,0.0,1197.5
2020-10-24,0,0.0,1197.5
2020-10-25,10,0.0,1197.5
2020-10-26,30,0.0,1197.5
2020-10-27,34,0.0,1197.5
2020-10-28,38,0.0,1197.5
2020-10-29,28,0.0,1197.5
2020-10-30,27,0.0,1197.5
2020-10-31,0,0.0,1197.5
2020-11-01,15,0.0,1197.5
2020-11-02,35,0.0,1197.5
2020-11-03,38,0.0,1197.5
2020-11-04,37,0.0,1197.5
2020-11-05,37,0.0,1197.5
2020-11-06,23,0.0,1197.5
2020-11-07,0,0.0,1197.5
2020-11-08,16,0.0,1197.5
2020-11-09,36,0.0,1197.5
2020-11-10,39,0.0,1197.5
2020-11-11,35,0.0,1197.5
2020-11-12,42,0.0,1197.5
2020-11-13,27,0.0,1197.5
2020-11-14,0,0.0,1197.5
2020-11-15,12,0.0,1197.5
2020-11-16,39,0.0,1197.5
2020-11-17,37,0.0,1197.5
2020-11-18,41,0.0,1197.5
2020-11-19,31,0.0,1197.5
2020-11-20,26,0.0,1197.5
2020-11-21,0,0.0,1197.5
2020-11-22,8,0.0,1197.5
2020-11-23,35,0.0,1197.5
2020-11-24,34,0.0,1197.5
2020-11-25,32,0.0,1197.5
2020-11-26,30,0.0,1197.5
2020-11-27,17,0.0,1197.5
2020-11-28,0,0.0,1197.5
2020-11-29,8,0.0,1197.5
2020-11-30,34,0.0,1197.5
2020-12-01,32,0.0,1197.5
2020-12-02,37,0.0,1197.5
2020-12-03,37,0.0,1197.5
2020-12-04,28,0.0,1197.5
2020-12-05,0,0.0,1197.5
2020-12-06,13,0.0,1197.5
2020-12-07,32,0.0,1197.5
2020-12-08,35,0.0,1197.5
2020-12-09,35,0.0,1197.5
2020-12-10,38,0.0,1197.5
2020-12-11,23,0.0,1197.5
2020-12-12,0,0.0,1197.5
2020-12-13,15,0.0,1197.5
2020-12-14,35,0.0,1197.5
2020-12-15,27,0.0,1197.5
2020-12-16,34,0.0,1197.5
2020-12-17,33,0.0,1197.5
2020-12-18,21,0.0,1197.5
2020-12-19,0,0.0,1197.5
2020-12-20,15,0.0,1197.5
2020-12-21,23,0.0,1197.5
2020-12-22,41,0.0,1197.5
2020-12-23,33,0.0,1197.5
2020-12-24,23,0.0,1197.5
2020-12-25,0,0.0,1197.5
2020-12-26,0,0.0,1197.5
2020-12-27,5,0.0,1197.5
2020-12-28,30,0.0,1197.5
2020-12-29,23,0.0,1197.5
2020-12-30,39,0.0,1197.5
2020-12-31,24,0.0,1197.5
2021-01-01,0,0.0,1197.5
2021-01-02,0,0.0,1197.5
2021-01-03,12,0.0,1197.5
2021-01-04,32,0.0,1197.5
2021-01-05,31,0.0,1197.5
2021-01-06,32,0.0,1197.5
2021-01-07,28,0.0,1197.5
2021-01-08,26,0.0,1197.5
2021-01-09,0,0.0,1197.5
2021-01-10,12,0.0,1197.5
2021-01-11,34,0.0,1197.5
2021-01-12,31,0.0,1197.5
2021-01-13,37,0.0,1197.5
2021-01-14,31,0.0,1197.5
2021-01-15,24,0.0,1197.5
2021-01-16,0,0.0,1197.5
2021-01-17,8,0.0,1197.5
2021-01-18,28,0.0,1197.5
2021-01-19,35,0.0,1197.5
2021-01-20,29,0.0,1197.5
2021-01-21,34,0.0,1197.5
2021-01-22,23,0.0,1197.5
2021-01-23,0,0.0,1197.5
2021-01-24,9,0.0,1197.5
2021-01-25,35,0.0,1197.5
2021-01-26,28,0.0,1197.5
2021-01-27,37,0.0,1197.5
2021-01-28,28,0.0,1197.5
2021-01-29,26,0.0,1197.5
2021-01-30,0,0.0,1197.5
2021-01-31,12,0.0,1197.5
2021-02-01,34,0.0,1197.5
2021-02-02,45,0.0,1197.5
2021-02-03,47,0.0,1197.5
2021-02-04,34,0.0,1197.5
2021-02-05,26,0.0,1197.5
2021-02-06,0,0.0,1197.5
2021-02-07,13,0.0,1197.5
2021-02-08,35,0.0,1197.5
2021-02-09,39,0.0,1197.5
2021-02-10,26,0.0,1197.5
2021-02-11,32,0.0,1197.5
