trade_id,combo_id,entry_time,entry_date,exit_time,equity_before,equity_after,side,entry_fill_price,exit_price,sl_price,tp_price,stop_pts,tp_pts,min_rr_planned,rr_planned,z_band_k,contracts,pnl_points,r_multiple,gross_pnl_dollars,friction_dollars,net_pnl_dollars,cumulative_net_pnl_dollars,exit_reason,label_win,label_hit_tp_first,mae_points,mfe_points,mfe_mae_ratio,hold_bars,entry_bar_idx,exit_bar_idx
26,865,2025-01-13T14:00:00,2025-01-13,2025-01-13T14:00:00,2259.088463629145,2315.9741904028633,short,20905.5,20874.05713661314,20922.517749351216,20874.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,315.9741904028633,take_profit,True,True,-59.0,31.75,0.538135593220339,1,1142,1142
27,865,2025-01-14T15:00:00,2025-01-14,2025-01-14T15:00:00,2315.9741904028633,2275.9386917004304,short,20923.25,20940.267749351216,20940.267749351216,20891.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,275.93869170043035,stop,False,False,-70.5,2.75,0.03900709219858156,1,1166,1166
28,865,2025-01-16T11:00:00,2025-01-16,2025-01-16T11:00:00,2275.9386917004304,2235.9031929979974,long,21400.25,21383.232250648784,21383.232250648784,21431.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,235.9031929979974,stop,False,False,-31.0,25.75,0.8306451612903226,1,1208,1208
29,865,2025-01-16T15:00:00,2025-01-16,2025-01-16T15:00:00,2235.9031929979974,2195.8676942955644,long,21247.75,21230.732250648784,21230.732250648784,21279.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,195.86769429556443,stop,False,False,-75.5,2.5,0.033112582781456956,1,1212,1212
30,865,2025-01-20T21:00:00,2025-01-20,2025-01-20T21:00:00,2195.8676942955644,2252.753421069283,long,21586.75,21618.19286338686,21569.732250648784,21618.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,252.75342106928292,take_profit,True,True,-2.5,61.0,24.4,1,1259,1259
31,865,2025-01-21T11:00:00,2025-01-21,2025-01-21T11:00:00,2252.753421069283,2309.6391478430014,long,21675.25,21706.69286338686,21658.232250648784,21706.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,309.6391478430014,take_profit,True,True,-25.5,67.75,2.656862745098039,1,1273,1273
32,865,2025-01-24T12:00:00,2025-01-24,2025-01-24T12:00:00,2309.6391478430014,2269.6036491405685,long,21941.75,21924.732250648784,21924.732250648784,21973.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,269.60364914056845,stop,False,False,-79.5,10.75,0.13522012578616352,1,1343,1343
33,865,2025-01-27T09:00:00,2025-01-27,2025-01-27T09:00:00,2269.6036491405685,2326.489375914287,short,21334.0,21302.55713661314,21351.017749351216,21302.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,326.48937591428694,take_profit,True,True,-84.5,106.0,1.2544378698224852,1,1363,1363
34,865,2025-01-27T18:00:00,2025-01-27,2025-01-27T18:00:00,2326.489375914287,2383.3751026880054,short,21327.0,21295.55713661314,21344.017749351216,21295.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,383.3751026880054,take_profit,True,True,-14.0,57.25,4.089285714285714,1,1371,1371
35,865,2025-01-28T12:00:00,2025-01-28,2025-01-28T12:00:00,2383.3751026880054,2343.3396039855725,short,21544.75,21561.767749351216,21561.767749351216,21513.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,343.33960398557247,stop,False,False,-39.25,23.25,0.5923566878980892,1,1389,1389
36,865,2025-01-30T12:00:00,2025-01-30,2025-01-30T12:00:00,2343.3396039855725,2400.225330759291,long,21552.75,21584.19286338686,21535.732250648784,21584.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,400.22533075929096,take_profit,True,True,-25.5,59.5,2.3333333333333335,1,1435,1435
37,865,2025-01-31T15:00:00,2025-01-31,2025-01-31T15:00:00,2400.225330759291,2360.189832056858,long,21581.0,21563.982250648784,21563.982250648784,21612.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,360.189832056858,stop,False,False,-47.25,11.0,0.2328042328042328,1,1461,1461
38,865,2025-02-03T12:00:00,2025-02-03,2025-02-03T12:00:00,2360.189832056858,2417.0755588305765,short,21400.75,21369.30713661314,21417.767749351216,21369.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,417.0755588305765,take_profit,True,True,-72.25,50.0,0.6920415224913494,1,1481,1481
39,865,2025-02-12T11:00:00,2025-02-12,2025-02-12T11:00:00,2417.0755588305765,2377.0400601281435,short,21780.0,21797.017749351216,21797.017749351216,21748.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,377.0400601281435,stop,False,False,-45.75,24.5,0.5355191256830601,1,1641,1641
40,865,2025-02-18T11:00:00,2025-02-18,2025-02-18T11:00:00,2377.0400601281435,2337.0045614257106,long,22186.75,22169.732250648784,22169.732250648784,22218.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,337.00456142571056,stop,False,False,-24.75,16.0,0.6464646464646465,1,1728,1728
41,865,2025-02-19T13:00:00,2025-02-19,2025-02-19T13:00:00,2337.0045614257106,2296.9690627232776,short,22232.5,22249.517749351216,22249.517749351216,22201.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,296.9690627232776,stop,False,False,-67.25,6.25,0.09293680297397769,1,1753,1753
42,865,2025-02-23T20:00:00,2025-02-23,2025-02-23T20:00:00,2296.9690627232776,2256.9335640208446,short,21746.0,21763.017749351216,21763.017749351216,21714.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,256.93356402084464,stop,False,False,-37.0,5.75,0.1554054054054054,1,1805,1805
43,865,2025-02-24T13:00:00,2025-02-24,2025-02-24T13:00:00,2256.9335640208446,2313.819290794563,short,21608.5,21577.05713661314,21625.517749351216,21577.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,313.81929079456313,take_profit,True,True,-31.0,70.0,2.2580645161290325,1,1821,1821
44,865,2025-02-28T12:00:00,2025-02-28,2025-02-28T12:00:00,2313.819290794563,2370.7050175682816,short,20540.5,20509.05713661314,20557.517749351216,20509.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,370.7050175682816,take_profit,True,True,-126.25,56.25,0.44554455445544555,1,1912,1912
45,865,2025-03-02T18:00:00,2025-03-02,2025-03-02T18:00:00,2370.7050175682816,2427.590744342,short,20969.5,20938.05713661314,20986.517749351216,20938.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,427.5907443420001,take_profit,True,True,-1.5,131.75,87.83333333333333,1,1917,1917
46,865,2025-03-03T11:00:00,2025-03-03,2025-03-03T11:00:00,2427.590744342,2484.4764711157186,long,20922.0,20953.44286338686,20904.982250648784,20953.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,484.4764711157186,take_profit,True,True,-100.0,42.5,0.425,1,1934,1934
47,865,2025-03-04T15:00:00,2025-03-04,2025-03-04T15:00:00,2484.4764711157186,2444.4409724132856,short,20397.25,20414.267749351216,20414.267749351216,20365.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,444.44097241328564,stop,False,False,-196.0,3.25,0.016581632653061226,1,1961,1961
48,865,2025-03-05T14:00:00,2025-03-05,2025-03-05T14:00:00,2444.4409724132856,2501.326699187004,short,20651.25,20619.80713661314,20668.267749351216,20619.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,501.3266991870041,take_profit,True,True,-73.75,49.25,0.6677966101694915,1,1983,1983
49,865,2025-03-06T12:00:00,2025-03-06,2025-03-06T12:00:00,2501.326699187004,2558.2124259607226,short,20171.0,20139.55713661314,20188.017749351216,20139.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,558.2124259607226,take_profit,True,True,-37.0,131.0,3.5405405405405403,1,2004,2004
50,865,2025-03-07T15:00:00,2025-03-07,2025-03-07T15:00:00,2558.2124259607226,2615.098152734441,short,20224.75,20193.30713661314,20241.767749351216,20193.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,615.0981527344411,take_profit,True,True,-7.5,79.5,10.6,1,2030,2030
51,865,2025-03-11T17:00:00,2025-03-11,2025-03-11T17:00:00,2615.098152734441,2575.062654032008,short,19412.75,19429.767749351216,19429.767749351216,19381.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,575.0626540320081,stop,False,False,-67.0,13.5,0.20149253731343283,1,2077,2077
52,865,2025-03-13T17:00:00,2025-03-13,2025-03-13T17:00:00,2575.062654032008,2535.027155329575,short,19312.75,19329.767749351216,19329.767749351216,19281.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,535.0271553295752,stop,False,False,-69.25,16.0,0.23104693140794225,1,2121,2121
53,865,2025-03-17T12:00:00,2025-03-17,2025-03-17T12:00:00,2535.027155329575,2591.9128821032937,long,19698.5,19729.94286338686,19681.482250648784,19729.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,591.9128821032937,take_profit,True,True,-25.25,135.0,5.346534653465347,1,2163,2163
54,865,2025-03-17T18:00:00,2025-03-17,2025-03-17T18:00:00,2591.9128821032937,2551.8773834008607,long,19850.5,19833.482250648784,19833.482250648784,19881.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,551.8773834008607,stop,False,False,-33.25,2.5,0.07518796992481203,1,2168,2168
55,865,2025-03-18T11:00:00,2025-03-18,2025-03-18T11:00:00,2551.8773834008607,2608.763110174579,long,19659.5,19690.94286338686,19642.482250648784,19690.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,608.7631101745792,take_profit,True,True,-9.75,94.0,9.64102564102564,1,2184,2184
56,865,2025-03-20T08:00:00,2025-03-20,2025-03-20T08:00:00,2608.763110174579,2665.6488369482977,long,19827.75,19859.19286338686,19810.732250648784,19859.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,665.6488369482977,take_profit,True,True,-71.75,112.25,1.5644599303135889,1,2227,2227
57,865,2025-03-20T14:00:00,2025-03-20,2025-03-20T14:00:00,2665.6488369482977,2722.534563722016,long,19819.75,19851.19286338686,19802.732250648784,19851.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,722.5345637220162,take_profit,True,True,-5.0,102.0,20.4,1,2233,2233
58,865,2025-03-21T14:00:00,2025-03-21,2025-03-21T14:00:00,2722.534563722016,2779.4202904957347,short,19859.75,19828.30713661314,19876.767749351216,19828.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,779.4202904957347,take_profit,True,True,-114.25,47.0,0.4113785557986871,1,2256,2256
59,865,2025-03-26T11:00:00,2025-03-26,2025-03-26T11:00:00,2779.4202904957347,2739.3847917933017,long,20193.0,20175.982250648784,20175.982250648784,20224.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,739.3847917933017,stop,False,False,-68.25,25.0,0.3663003663003663,1,2322,2322
60,865,2025-03-27T12:00:00,2025-03-27,2025-03-27T12:00:00,2739.3847917933017,2699.3492930908687,short,20008.5,20025.517749351216,20025.517749351216,19977.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,699.3492930908687,stop,False,False,-62.25,7.5,0.12048192771084337,1,2346,2346
61,865,2025-03-31T17:00:00,2025-03-31,2025-03-31T17:00:00,2699.3492930908687,2756.2350198645872,short,19411.25,19379.80713661314,19428.267749351216,19379.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,756.2350198645872,take_profit,True,True,-2.5,84.5,33.8,1,2396,2396
62,865,2025-04-02T19:00:00,2025-04-02,2025-04-02T19:00:00,2756.2350198645872,2813.1207466383057,long,18879.75,18911.19286338686,18862.732250648784,18911.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,813.1207466383057,take_profit,True,True,0.0,188.75,,1,2442,2442
63,865,2025-04-03T11:00:00,2025-04-03,2025-04-03T11:00:00,2813.1207466383057,2773.0852479358728,short,18885.0,18902.017749351216,18902.017749351216,18853.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,773.0852479358728,stop,False,False,-102.75,26.25,0.25547445255474455,1,2458,2458
64,865,2025-04-04T03:00:00,2025-04-04,2025-04-04T03:00:00,2773.0852479358728,2733.04974923344,short,18585.75,18602.767749351216,18602.767749351216,18554.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,733.0497492334398,stop,False,False,-72.5,19.75,0.27241379310344827,1,2473,2473
65,865,2025-04-06T23:00:00,2025-04-06,2025-04-06T23:00:00,2733.04974923344,2789.9354760071583,short,16809.25,16777.80713661314,16826.267749351216,16777.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,789.9354760071583,take_profit,True,True,-51.75,140.75,2.7198067632850242,1,2492,2492
66,865,2025-04-07T12:00:00,2025-04-07,2025-04-07T12:00:00,2789.9354760071583,2749.8999773047253,short,17252.75,17269.767749351216,17269.767749351216,17221.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,749.8999773047253,stop,False,False,-539.25,4.75,0.00880853036624942,1,2505,2505
67,865,2025-04-08T14:00:00,2025-04-08,2025-04-08T14:00:00,2749.8999773047253,2709.8644786022924,long,17441.0,17423.982250648784,17423.982250648784,17472.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,709.8644786022924,stop,False,False,-467.5,21.0,0.044919786096256686,1,2530,2530
68,865,2025-04-14T13:00:00,2025-04-14,2025-04-14T13:00:00,2709.8644786022924,2766.750205376011,long,18940.75,18972.19286338686,18923.732250648784,18972.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,766.7502053760109,take_profit,True,True,-4.75,103.5,21.789473684210527,1,2620,2620
69,865,2025-04-16T06:00:00,2025-04-16,2025-04-16T06:00:00,2766.750205376011,2823.6359321497293,short,18689.0,18657.55713661314,18706.017749351216,18657.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,823.6359321497293,take_profit,True,True,-35.0,37.75,1.0785714285714285,1,2659,2659
70,865,2025-04-16T18:00:00,2025-04-16,2025-04-16T18:00:00,2823.6359321497293,2880.521658923448,short,18407.75,18376.30713661314,18424.767749351216,18376.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,880.5216589234478,take_profit,True,True,-20.5,62.5,3.048780487804878,1,2670,2670
71,865,2025-04-21T18:00:00,2025-04-21,2025-04-21T18:00:00,2880.521658923448,2840.486160221015,short,17893.75,17910.767749351216,17910.767749351216,17862.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,840.4861602210149,stop,False,False,-112.0,1.0,0.008928571428571428,1,2716,2716
72,865,2025-04-22T04:00:00,2025-04-22,2025-04-22T04:00:00,2840.486160221015,2897.3718869947334,short,18114.0,18082.55713661314,18131.017749351216,18082.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,897.3718869947334,take_profit,True,True,-7.5,37.0,4.933333333333334,1,2726,2726
73,865,2025-04-22T15:00:00,2025-04-22,2025-04-22T15:00:00,2897.3718869947334,2954.257613768452,long,18379.75,18411.19286338686,18362.732250648784,18411.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,954.2576137684518,take_profit,True,True,-34.75,57.75,1.6618705035971224,1,2737,2737
74,865,2025-04-23T13:00:00,2025-04-23,2025-04-23T13:00:00,2954.257613768452,3011.1433405421703,long,18927.5,18958.94286338686,18910.482250648784,18958.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1011.1433405421703,take_profit,True,True,-80.75,31.5,0.39009287925696595,1,2758,2758
75,865,2025-04-25T08:00:00,2025-04-25,2025-04-25T08:00:00,3011.1433405421703,3068.029067315889,long,19245.0,19276.44286338686,19227.982250648784,19276.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1068.0290673158888,take_profit,True,True,-28.75,118.75,4.130434782608695,1,2799,2799
76,865,2025-04-28T13:00:00,2025-04-28,2025-04-28T13:00:00,3068.029067315889,3124.9147940896073,long,19372.0,19403.44286338686,19354.982250648784,19403.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1124.9147940896073,take_profit,True,True,-15.25,66.75,4.377049180327869,1,2827,2827
77,865,2025-04-30T12:00:00,2025-04-30,2025-04-30T12:00:00,3124.9147940896073,3181.800520863326,short,19438.25,19406.80713661314,19455.267749351216,19406.80713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1181.8005208633258,take_profit,True,True,-70.75,101.25,1.431095406360424,1,2872,2872
78,865,2025-05-01T18:00:00,2025-05-01,2025-05-01T18:00:00,3181.800520863326,3238.6862476370443,long,19788.0,19819.44286338686,19770.982250648784,19819.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1238.6862476370443,take_profit,True,True,-10.0,38.0,3.8,1,2900,2900
79,865,2025-05-06T12:00:00,2025-05-06,2025-05-06T12:00:00,3238.6862476370443,3198.6507489346113,short,19864.75,19881.767749351216,19881.767749351216,19833.30713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1198.6507489346113,stop,False,False,-55.25,27.25,0.49321266968325794,1,2964,2964
80,865,2025-05-06T17:00:00,2025-05-06,2025-05-06T17:00:00,3198.6507489346113,3158.6152502321784,short,19809.0,19826.017749351216,19826.017749351216,19777.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1158.6152502321784,stop,False,False,-324.75,9.5,0.029253271747498075,1,2968,2968
81,865,2025-05-08T18:00:00,2025-05-08,2025-05-08T18:00:00,3158.6152502321784,3118.5797515297454,long,20160.75,20143.732250648784,20143.732250648784,20192.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1118.5797515297454,stop,False,False,-36.75,11.25,0.30612244897959184,1,3015,3015
82,865,2025-05-09T12:00:00,2025-05-09,2025-05-09T12:00:00,3118.5797515297454,3175.465478303464,long,20088.25,20119.69286338686,20071.232250648784,20119.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1175.465478303464,take_profit,True,True,-26.75,72.75,2.7196261682242993,1,3033,3033
83,865,2025-05-12T11:00:00,2025-05-12,2025-05-12T11:00:00,3175.465478303464,3232.3512050771824,long,20765.25,20796.69286338686,20748.232250648784,20796.69286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1232.3512050771824,take_profit,True,True,-8.5,118.25,13.911764705882353,1,3055,3055
84,865,2025-05-15T17:00:00,2025-05-15,2025-05-15T19:00:00,3232.3512050771824,3289.236931850901,long,21396.0,21427.44286338686,21378.982250648784,21427.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1289.2369318509009,take_profit,True,True,-37.5,40.25,1.0733333333333333,3,3127,3129
85,865,2025-05-18T19:00:00,2025-05-18,2025-05-18T19:00:00,3289.236931850901,3249.201433148468,long,21381.75,21364.732250648784,21364.732250648784,21413.19286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1249.201433148468,stop,False,False,-117.0,1.25,0.010683760683760684,1,3152,3152
86,865,2025-05-19T11:00:00,2025-05-19,2025-05-19T11:00:00,3249.201433148468,3209.165934446035,short,21434.0,21451.017749351216,21451.017749351216,21402.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1209.165934446035,stop,False,False,-69.5,5.75,0.08273381294964029,1,3168,3168
87,865,2025-05-22T10:00:00,2025-05-22,2025-05-22T10:00:00,3209.165934446035,3266.0516612197534,short,21230.5,21199.05713661314,21247.517749351216,21199.05713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1266.0516612197534,take_profit,True,True,-50.75,31.75,0.625615763546798,1,3236,3236
88,865,2025-05-25T20:00:00,2025-05-25,2025-05-25T20:00:00,3266.0516612197534,3226.0161625173205,short,21186.0,21203.017749351216,21203.017749351216,21154.55713661314,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1226.0161625173205,stop,False,False,-23.25,17.75,0.7634408602150538,1,3268,3268
89,865,2025-05-28T18:00:00,2025-05-28,2025-05-28T18:00:00,3226.0161625173205,3282.901889291039,long,21589.0,21620.44286338686,21571.982250648784,21620.44286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,31.442863386859244,1.8476511046163775,62.88572677371849,6.0,56.88572677371849,1282.901889291039,take_profit,True,True,-1.25,188.0,150.4,1,3331,3331
90,865,2025-05-29T09:00:00,2025-05-29,2025-05-29T09:00:00,3282.901889291039,3242.866390588606,long,21517.5,21500.482250648784,21500.482250648784,21548.94286338686,17.017749351216196,31.442863386858427,1.8476511046163293,1.8476511046163293,2.3043838978381697,1,-17.01774935121648,-1.0000000000000167,-34.03549870243296,6.0,-40.03549870243296,1242.866390588606,stop,False,False,-137.0,15.75,0.11496350364963503,1,3346,3346
