combo_id,n_trades,gross_sharpe,mean_gross,std_gross,win_rate,entry_timing_offset,fill_slippage_ticks,cooldown_after_exit_bars
608,360,0.5758468976344988,304.5578674766012,4164.764863389574,0.30277777777777776,0,2,0
75,398,0.5740339037253327,191.10895444872466,2756.522069595353,0.4723618090452261,1,1,0
743,160,0.5701209068436922,371.94073797141374,3424.863108435833,0.40625,0,1,0
2106,974,0.5696000205679354,217.04061728052991,4935.45211936975,0.27720739219712526,0,1,3
1151,898,0.5682109126551655,192.56497223376502,4214.852048472244,0.29398663697104677,2,0,0
108,2216,0.5678879879015734,68.32682710380921,2350.660417479976,0.447202166064982,2,2,0
1413,265,0.5649686316389115,377.79605974791724,4517.856897425898,0.2792452830188679,0,1,0
2049,479,0.5633050433054331,158.5870714318224,2557.221466135544,0.4697286012526096,1,1,0
1597,319,0.563105913159753,244.19226535035992,3214.5012754067366,0.4169278996865204,1,0,0
156,461,0.5609323705545073,229.31797972098448,3642.9609124753615,0.351409978308026,0,1,10
1641,219,0.5563477826283418,412.2396169752437,4550.947933425218,0.2922374429223744,1,1,10
444,306,0.5559730365140336,400.7155958504559,5232.625748684984,0.23529411764705882,1,1,3
2,364,0.5546576224403771,270.0624235324696,3855.3722026933197,0.3708791208791209,2,0,10
1255,137,0.5546476265090596,288.871661680832,2530.023233144983,0.5401459854014599,2,1,10
2687,624,0.5541818809805595,221.41395159904576,4142.107827919286,0.28685897435897434,2,2,0
651,1231,0.5532810817509077,120.07636279294671,3160.218965093428,0.3915515840779854,1,1,10
983,61,0.5522390621523896,1009.3479673287316,5924.547044548786,0.26229508196721313,0,0,10
640,307,0.5516405617919992,265.9178700170101,3505.3950097442075,0.38436482084690554,0,0,10
1510,1031,0.5470718686714321,95.15713853232062,2317.9430862773256,0.43743937924345294,1,2,3
1585,1570,0.5466227884879735,82.65333991462091,2486.560013224047,0.467515923566879,1,2,10
1979,216,0.5462304098917463,329.5992692446893,3680.558170400371,0.38425925925925924,1,2,0
1116,109,0.5446983257607588,620.5392377366895,4936.31540886327,0.29357798165137616,1,1,0
2476,663,0.541835563010928,196.89065515329156,3883.209370717292,0.33031674208144796,0,0,3
2383,147,0.537031586789209,609.534662405277,5711.283119189602,0.22448979591836735,0,1,0
2673,1241,0.5365880595598979,160.55746691523908,4374.735890933782,0.29734085414987915,0,2,3
671,734,0.5349726715289044,184.2933187513597,3873.490263508733,0.33651226158038144,1,1,3
1999,2018,0.5344299979063211,101.51482122679818,3541.405461136047,0.3666997026759167,2,1,0
2449,355,0.533521757523957,380.79169571658656,5581.179047658096,0.2084507042253521,0,2,3
2322,1296,0.5320933057946939,169.03530431753626,4746.446285224899,0.22839506172839505,1,1,10
2887,397,0.5320092229041175,247.5735797192762,3848.192894274338,0.18639798488664988,2,0,10
2173,339,0.5302817404077282,401.5499216777581,5786.409520091385,0.20058997050147492,1,2,3
126,753,0.5299034426509388,224.77396996538914,4830.846168490008,0.2536520584329349,2,0,10
310,510,0.5272009434901535,313.8673053630129,5579.964463148974,0.20980392156862746,2,2,0
2477,1536,0.5260375307899535,150.6747328520307,4659.0326335385935,0.240234375,2,1,10
592,1138,0.5201135045858167,174.02075782194282,4684.362561426242,0.26537785588752194,2,1,0
2783,2121,0.518166491634773,115.02320250269766,4242.9011071610685,0.2942008486562942,1,1,3
565,219,0.518075092581014,396.73603765291364,4703.351545058238,0.2831050228310502,0,0,0
1426,72,0.5171583745142935,253.4195525922005,1725.6759686805442,0.5555555555555556,2,1,3
715,286,0.5124774255746238,223.05336296540622,3054.8753724568855,0.24475524475524477,0,0,3
2715,339,0.5055081509525028,200.19802130471436,3026.271668944514,0.4424778761061947,1,2,10
558,69,0.503919150299494,351.1275870148379,2402.1774139602935,0.4927536231884058,2,2,0
1047,90,0.5027659605984627,540.5216342458497,4232.967308798263,0.3333333333333333,0,2,0
2688,1382,0.49939713662251256,104.29762260180578,3222.246997111432,0.37698986975397974,2,2,3
2411,209,0.49534525828190773,335.1254100787581,4059.2793213178625,0.35406698564593303,0,1,0
1282,73,0.49045208426571973,787.715312008431,5695.220958246265,0.2465753424657534,0,1,3
2716,71,0.4862417436834398,860.0148824788458,6185.279737015033,0.22535211267605634,1,0,3
1027,1092,0.4827131191828858,162.5498936720374,4618.334144276216,0.26373626373626374,1,1,10
860,363,0.47947371782546827,243.6353264185563,4017.956318604385,0.31955922865013775,2,1,3
326,136,0.477023843740147,254.82951400808014,2585.565460657689,0.4632352941176471,1,0,10
182,54,0.47580280332748676,421.69901051923324,2703.0178294981006,0.5185185185185185,0,1,10
2789,51,0.4756698812564238,511.34545354623043,3186.1797899618846,0.27450980392156865,0,0,10
656,300,0.4755468690743534,167.4980284797853,2531.940205939829,0.47333333333333333,2,0,3
299,189,0.4735151548031838,300.85133713537954,3625.145230848415,0.35978835978835977,1,1,0
2958,419,0.4724102485586839,238.74454173596013,4293.362880034945,0.2863961813842482,2,1,0
344,180,0.46935523869437135,436.5015427868505,5178.414510476831,0.23333333333333334,1,1,0
1659,331,0.4683370998824714,204.96900035399912,3304.608857530476,0.22054380664652568,0,0,0
2318,50,0.46623968481795114,667.7823830073294,4203.268839712764,0.18,1,1,10
2070,487,0.4661274861493232,281.93947914995186,5539.774743275538,0.20123203285420946,2,1,3
2746,59,0.46272822007783415,381.2752786177698,2626.72804862146,0.4745762711864407,0,0,0
1268,99,0.4626175407736603,495.4049355822602,4422.137840717692,0.36363636363636365,0,1,3
54,113,0.46240908627978644,477.88689858412846,4559.470726748814,0.2920353982300885,1,2,0
1102,127,0.4592575857134892,278.32710047070753,2834.5065329590516,0.4566929133858268,2,1,10
652,165,0.4582787551940968,200.59602985142658,2333.5173035485705,0.503030303030303,2,0,10
625,135,0.4578973618811029,424.81463329528145,4473.780332819738,0.15555555555555556,1,1,10
633,2299,0.4534580568775945,57.28327549807567,2513.8343203591894,0.4354066985645933,0,0,3
2115,98,0.449931840592608,342.07527255972184,3123.6648907918184,0.4489795918367347,0,2,3
97,69,0.44956131149339956,626.6461048016911,4805.453789233841,0.3333333333333333,2,2,10
2994,70,0.44689176840896655,473.1214634202183,3676.1714703207035,0.21428571428571427,0,0,10
2710,3127,0.4468490827665343,63.279055911240356,3286.5444156268272,0.3751199232491206,2,2,3
1050,1359,0.4439212631079857,135.8175050068674,4680.971252048849,0.2634289919058131,1,1,3
868,182,0.44391004237761367,324.7555945373328,4096.130743450809,0.32967032967032966,2,0,0
1532,136,0.4438955200764228,252.73628217578474,2755.7050349750343,0.375,0,1,10
16,55,0.44335552865504096,731.1715353612008,5076.03884709088,0.32727272727272727,2,2,10
1675,483,0.4433257135754602,155.1801040977202,3192.7368690434937,0.41200828157349895,2,2,10
2894,83,0.4413368584681773,411.1143856718511,3522.1509578558403,0.42168674698795183,2,2,0
2460,489,0.4407444039528502,182.16307944129318,3793.188515826445,0.17995910020449898,1,2,10
1459,702,0.44013137556690124,161.25148465949817,4028.713592426882,0.301994301994302,1,2,0
